id,filename,participant_id,room_id,device_placement_id,session_id,polar_position_id,distance,polar_angle,utterance_id,dov_angle,mic_channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
25,recording0_45_0.wav,s11,onshinlab,wall,trial2,A0,1,0,recording0,45,0,0.008687988689571767,9.255077614083086e-05,0.010652727512401114,-8.355888552833309e-07,0.014374617827500548,-1.9946825248269727e-14,8.505467394087599e-10,-1.0851389016634459e-05,0.04000804507757375,-0.029788192,0.8822601,8.777771,440477.375,0.003561503,124.78363037109375,6.374019987913891,0.0010347199698959024,0.002556764372848368,0.010102802122932525,0.012659566495780893,0.011160997011060837,27.8268455512538,68.0,-64.0,4.0,-40.0,4.4768874717418096e-07,1.1517194040620579e-06,4.705708967162234e-06,5.8574283712242915e-06,5.1734524101704896e-06,3.6232871811528386e-05,8.854166666666666e-05,-8.333333333333333e-05,5.208333333333333e-06,-5.208333333333334e-05
26,recording0_90_0.wav,s11,onshinlab,wall,trial2,A0,1,0,recording0,90,0,0.00838987376914401,3.776643543163273e-05,0.004501430709306835,-8.247709313179341e-07,0.013959513043612731,-1.9851475542637245e-14,8.51523661243493e-10,-1.0914671388146993e-05,0.039954476780455134,0.50750065,0.89711446,7.6840477,382872.96875,0.0026892659,105.23939514160156,5.907749610542222,0.00046455843446546394,0.0015743678860762967,0.005817651797042756,0.007392019683119052,0.006548887717632569,27.51009915568382,82.0,-77.0,5.0,-39.833333333333336,2.174000324065407e-07,7.340925366404424e-07,2.7253217776177798e-06,3.459414314258222e-06,3.0578734610343457e-06,3.5820441608963305e-05,0.00010677083333333334,-0.00010026041666666667,6.510416666666667e-06,-5.186631944444444e-05
27,recording0_135_0.wav,s11,onshinlab,wall,trial2,A0,1,0,recording0,135,0,0.017947796060549807,4.002129651229455e-06,0.00022298724800123759,-1.1389671182076416e-06,0.01889762808611756,-3.0394368995054365e-14,1.2998363460734874e-09,-1.6492633186294064e-05,0.0583217458473402,0.35468176,0.83815736,19.019192,1088340.0,0.0024636951,105.98101806640625,4.796786676697249,0.0005516791629118009,0.001643491788968856,0.0034808202439394094,0.005124312032908265,0.004568569995727472,32.32860790211804,85.0,-82.0,3.0,-43.166666666666664,2.528250457156991e-07,7.607575686412668e-07,1.6321764508123153e-06,2.392934019453582e-06,2.132327724767071e-06,4.2094541539216194e-05,0.00011067708333333334,-0.00010677083333333334,3.90625e-06,-5.620659722222222e-05
28,recording0_180_0.wav,s11,onshinlab,wall,trial2,A0,1,0,recording0,180,0,0.02912358084322881,3.779475841025032e-05,0.0012977373425918383,-1.4758612948114679e-06,0.02466072581268041,-3.855472440407439e-14,1.6481107277671283e-09,-2.0934570124557824e-05,0.07460147834894114,0.4265535,0.8894215,33.10647,1586397.125,0.0037521648,158.49508666992188,7.407633181192822,0.0008502375384244953,0.002435729801265157,0.004008312765918651,0.006444042567183808,0.005259760055645824,40.77070026379238,125.0,-101.0,24.0,-45.5,3.861939832556847e-07,1.0871253659937326e-06,1.9008726349860422e-06,2.987998000979775e-06,2.4664115853663496e-06,5.308684930181299e-05,0.00016276041666666666,-0.00013151041666666666,3.125e-05,-5.924479166666667e-05
29,recording0_225_0.wav,s11,onshinlab,wall,trial2,A0,1,0,recording0,225,0,0.014321412406069082,6.827532776831138e-06,0.0004767359938561499,-1.0555593053855126e-06,0.017599836785588463,-2.6453584566998735e-14,1.136995773527563e-09,-1.4556175365441172e-05,0.05245860581342216,0.44831532,0.79230267,12.347508,506810.4375,0.0028709623,96.91360473632812,6.945071403542368,0.0008796475342268905,0.0022516899672232514,0.005075110655707591,0.007326800622930843,0.00642932880169285,37.06038615856859,124.0,-92.0,32.0,-37.833333333333336,4.121896814895584e-07,1.0561829440665295e-06,2.3355468338482187e-06,3.391729777914748e-06,3.0010950229190294e-06,4.825571114396951e-05,0.00016145833333333333,-0.00011979166666666666,4.1666666666666665e-05,-4.926215277777777e-05
30,recording0_270_0.wav,s11,onshinlab,wall,trial2,A0,1,0,recording0,270,0,0.0068950603415498,2.769584782804021e-05,0.004016766562744109,-7.289658202111684e-07,0.012349943991904845,-1.882281165642185e-14,8.012925967841748e-10,-1.014831036591118e-05,0.036411683508434385,0.12441841,0.8631051,8.052214,371155.0,0.0021879738,90.41339111328125,5.780252257934365,0.001011904084312043,0.002841834687583606,0.006447266657725504,0.00928910134530911,0.007842627281209059,26.087459737497547,62.0,-61.0,1.0,-39.666666666666664,4.582361749846974e-07,1.2887977885113452e-06,3.046018538163716e-06,4.334816326675061e-06,3.64831037322686e-06,3.396804653319993e-05,8.072916666666667e-05,-7.942708333333333e-05,1.3020833333333333e-06,-5.164930555555555e-05
31,recording0_315_0.wav,s11,onshinlab,wall,trial2,A0,1,0,recording0,315,0,0.008805787125728808,0.0001962588742456459,0.022287487926231534,-8.883019947272286e-07,0.015554760421248457,-1.9302748334550976e-14,8.245164202307648e-10,-1.0615371755930782e-05,0.0404981068792841,0.073377475,0.6607139,8.930781,508271.75,0.0048694704,180.3704833984375,4.4522287964539755,0.001044201871568412,0.0027136305593002744,0.01070049375199034,0.013414124311290614,0.011785730984152289,26.223399220289245,59.0,-61.0,-2.0,-40.0,4.802332969993476e-07,1.2600001558350013e-06,4.996331441049191e-06,6.256331596884193e-06,5.47396497037135e-06,3.414505106808496e-05,7.682291666666666e-05,-7.942708333333333e-05,-2.6041666666666666e-06,-5.208333333333334e-05
32,recording0_0_0.wav,s11,onshinlab,wall,trial2,A1,1,45,recording0,0,0,0.01646462976574582,0.0001811890447205477,0.011004744552319434,-1.1414205636916102e-06,0.01959253453377142,-2.7049246426059726e-14,1.1545008570942485e-09,-1.4750176875488368e-05,0.05445896998957752,-0.28961986,0.8787781,25.945835,987668.9375,0.0046706777,169.8659210205078,9.317586269527528,0.0007193954169066137,0.001884305768779921,0.010110818581263219,0.01199512435004314,0.01119632604823925,39.62918397118747,125.0,-87.0,38.0,-30.833333333333332,3.3140189114352194e-07,8.382155830861782e-07,4.686609894241539e-06,5.524825477327717e-06,5.168952033799938e-06,5.160049996248369e-05,0.00016276041666666668,-0.00011328125,4.9479166666666665e-05,-4.0147569444444445e-05
33,recording0_45_0.wav,s11,onshinlab,wall,trial2,A1,1,45,recording0,45,0,0.00802886848656641,0.00017615681934332638,0.02194042904527146,-8.485653593857976e-07,0.014814712793323196,-1.79040813135292e-14,7.679671440297797e-10,-9.94809450816812e-06,0.03825735454778984,-0.038645364,0.8971992,7.092584,345806.5,0.004571719,156.22618103027344,5.00598246150951,0.0006015777027443965,0.0017907754271389437,0.01008268915964642,0.011873464586785364,0.0109479178245983,40.086365096709216,125.0,-85.0,40.0,-29.5,2.8381065101629694e-07,8.339437335051881e-07,4.635608394559949e-06,5.469552128065137e-06,5.057559220687162e-06,5.2195787886340125e-05,0.00016276041666666666,-0.00011067708333333333,5.208333333333334e-05,-3.841145833333333e-05
34,recording0_90_0.wav,s11,onshinlab,wall,trial2,A1,1,45,recording0,90,0,0.008571088713543179,1.6024641157452062e-05,0.0018696155987898626,-7.974017821383945e-07,0.013375043987956263,-2.0684895979127228e-14,8.833806502172474e-10,-1.1216752389967771e-05,0.040087706086273114,-0.052188113,0.8573922,9.999781,466160.1875,0.0019917914,84.44322204589844,5.306781853220169,0.0008865479008043265,0.0022119338552460174,0.005257375938622142,0.007469309793868159,0.006207327147871297,41.49598374140161,126.0,-85.0,41.0,-24.5,4.1054075701764863e-07,1.077584492700055e-06,2.4232139963467053e-06,3.5007984890467604e-06,2.890851687514128e-06,5.403122882995001e-05,0.00016406249999999998,-0.00011067708333333333,5.338541666666667e-05,-3.190104166666666e-05
