id,filename,participant_id,date,status,agc_status,distance,angle,facing,facing2,session_id,mic_channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
295,rec_0.wav,raspi-ubuntu-4,2021-12-27,standup,AGC,5,180,0,2,trial21,0,0.006018423444247350,0.0001022005815746280,0.01698128796044000,-7.65382609741655E-07,0.013337498255335100,-1.3848255092552E-14,6.06223643932446E-10,-8.09929158579923E-06,0.03264316015775680,0.17950398,0.87436,5.040589,378268.4,0.004081761,193.08131,3.285436979036470,0.0022669092325582000,0.0070509494593923400,0.028660617245646000,0.035711566705038400,0.03330151790467170,45.38508075960160,99.0,-98.0,1.0,-64.16666666666670,8.60043962137158E-07,2.66180134317195E-06,1.02663332335926E-05,1.29281345767646E-05,1.2042387061917E-05,5.90951572390645E-05,0.00012890625000000000,-0.00012760416666666700,1.30208333333333E-06,-8.35503472222222E-05
296,rec_0.wav,raspi-ubuntu-4,2021-12-27,standup,AGC,5,180,0,2,trial22,0,0.006482311195762680,3.34428424152145E-05,0.0051590923985684600,-7.72329232487397E-07,0.01322736847598870,-1.51649742217711E-14,6.63462574876933E-10,-8.79383670497509E-06,0.03433006111933580,0.37697417,0.65601575,6.313114,459951.34,0.003259614,165.81694,2.6001472720955700,0.003567568689154770,0.010905533222564700,0.020108807576588100,0.031014340799152800,0.026338072869805600,45.2621990922521,98.0,-97.0,1.0,-64.0,1.21193868885812E-06,3.79647554321262E-06,7.45468812133281E-06,1.12511636645454E-05,9.67442283612297E-06,5.89351550680366E-05,0.00012760416666666700,-0.00012630208333333300,1.30208333333333E-06,-8.33333333333333E-05
297,rec_0.wav,raspi-ubuntu-4,2021-12-27,standup,AGC,5,180,0,2,trial23,0,0.006170336195932120,7.11388110712779E-05,0.011529162887133600,-7.7864735465045E-07,0.013394274890750700,-1.43407548610611E-14,6.30444968838338E-10,-8.43776031560349E-06,0.033642018693868200,0.24133374,0.755043,5.399594,426474.88,0.0037421146,171.28777,3.3724673128409200,0.0027683291486066700,0.008522980263815050,0.025105508491451700,0.03362848875526670,0.030216626990230500,45.2621990922521,98.0,-97.0,1.0,-64.0,1.02143987455739E-06,3.14035601379188E-06,9.06896266798734E-06,1.22093186817792E-05,1.09669756755764E-05,5.89351550680366E-05,0.00012760416666666700,-0.00012630208333333300,1.30208333333333E-06,-8.33333333333333E-05
298,rec_0.wav,raspi-ubuntu-4,2021-12-27,standup,AGC,5,180,0,2,trial24,0,0.004647718905815010,4.31517829503386E-05,0.009284507911257100,-6.63270759734215E-07,0.011456353704213500,-1.32046712284202E-14,5.74492972416128E-10,-7.57030267149104E-06,0.029523350353577700,0.24462686,0.77098507,3.6011014,297988.7,0.0029303976,164.818,2.6331043160364900,0.0028498925147848900,0.008210962357884310,0.023202251827556800,0.0314132141854411,0.027927635530666900,45.2621990922521,98.0,-97.0,1.0,-64.0,1.0549774156646E-06,3.04847839423887E-06,8.36686539096051E-06,1.14153437851994E-05,1.01228610029688E-05,5.89351550680366E-05,0.00012760416666666700,-0.00012630208333333300,1.30208333333333E-06,-8.33333333333333E-05
299,rec_0.wav,raspi-ubuntu-4,2021-12-27,standup,AGC,5,180,0,2,trial25,0,0.004075201828380210,8.07905381098527E-05,0.019824917025512100,-6.45124148364305E-07,0.011275023515896500,-1.13444337176672E-14,4.97293988130573E-10,-6.6694340400069E-06,0.02715523296723030,0.08068651,0.9067982,2.8495796,228455.73,0.0035565835,168.28897,2.573258693314000,0.002110910491944940,0.0063116518297039900,0.026792870836838700,0.033104522666542700,0.03107970763142970,45.2621990922521,98.0,-97.0,1.0,-64.0,7.84936376348856E-07,2.34471686188853E-06,9.67782240538335E-06,1.20225392672719E-05,1.12778577293368E-05,5.89351550680366E-05,0.00012760416666666700,-0.00012630208333333300,1.30208333333333E-06,-8.33333333333333E-05
300,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,0,0,0,trial21,0,1.49387171005375E-05,2.69493961326346E-09,0.00018039966853422100,-3.35393029650489E-08,0.000557743760123299,-8.83656183528715E-16,3.78434171244695E-11,-4.81204737926327E-07,0.0017090332739444200,0.14277779,0.74135804,0.014898341,1104.0786,7.189321E-05,4.3014984,2.694076069417370,0.0021541999300353900,0.006127338649462560,0.010071425825443000,0.01619876447490550,0.013250262661564900,38.99145205469190,96.0,-96.0,0.0,-48.0,7.84538137132419E-07,2.21884500263765E-06,3.74507200179739E-06,5.96391700443504E-06,4.88180931796986E-06,5.077011986288E-05,0.000125,-0.000125,0.0,-6.25E-05
301,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,0,0,0,trial22,0,1.14295324787412E-05,1.84605206456105E-09,0.00016151597346564100,-3.04771294404346E-08,0.0005076165771820380,-7.75371679015438E-16,3.33213494502603E-11,-4.26074451430012E-07,0.0015288953779166900,0.3898305,0.81054616,0.010270571,802.06213,7.0603135E-05,4.090378,2.8328718161733300,0.0013130493687874700,0.003679688235747020,0.010592629925664900,0.014272318161411900,0.013033253043762800,35.77708763999660,96.0,-96.0,0.0,-16.0,4.8074724283386E-07,1.34632804924024E-06,3.92191935426394E-06,5.26824740350418E-06,4.81099436534352E-06,4.65847495312456E-05,0.000125,-0.000125,0.0,-2.08333333333333E-05
302,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,0,0,0,trial23,0,1.80472500137286E-05,4.25693262731929E-09,0.00023587707955954600,-3.7721219311611E-08,0.0006284206287065480,-9.70441546933104E-16,4.16345464426094E-11,-5.31153827809331E-07,0.001899928281937320,0.06762115,0.70362216,0.015753955,1176.0297,8.327303E-05,4.7836,2.5993712466802000,0.001591288707458190,0.004262430350708480,0.011976296095804300,0.0162387264465128,0.014197152134308200,35.77708763999660,96.0,-96.0,0.0,-16.0,5.86152620419944E-07,1.57903778258859E-06,4.40858280523486E-06,5.98762058782345E-06,5.23078985450523E-06,4.65847495312456E-05,0.000125,-0.000125,0.0,-2.08333333333333E-05
303,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,0,0,0,trial24,0,2.18071687123165E-05,1.34721048629161E-08,0.000617783309729116,-4.07875541904047E-08,0.0006805869670558540,-1.06201071482718E-15,4.54715749006425E-11,-5.78565473699853E-07,0.0020632850866236600,0.64859,0.7652446,0.019252464,1442.3627,9.057168E-05,5.6246185,2.755219282509370,0.0012911700875308400,0.0037395828965393000,0.010932320841464300,0.014671903738003600,0.012730872331724300,36.55323363108780,96.0,-96.0,0.0,-24.166666666666700,4.65144113098651E-07,1.33141178874201E-06,4.06532401305308E-06,5.39673580179509E-06,4.70322464540757E-06,4.75953562904789E-05,0.000125,-0.000125,0.0,-3.14670138888889E-05
304,rec_0.wav,raspi-ubuntu-5,2021-12-27,standup,AGC,1,0,0,0,trial25,0,2.01849713418917E-05,1.06973948283216E-08,0.0005299682940901850,-3.85456105357476E-08,0.0006412312401262430,-1.03924419841283E-15,4.43791338305188E-11,-5.61949044469981E-07,0.0019829936774292800,0.6802326,0.8323644,0.0230418,1843.9087,7.341784E-05,5.249878,1.9265264710702200,0.0007954951586074510,0.0024896588066662100,0.011236562845774500,0.013726221652440800,0.012832292181683000,43.08131845707600,144.0,-96.0,48.0,-40.0,2.85383982373676E-07,8.76289924257003E-07,4.15888465177692E-06,5.03517457603392E-06,4.74519954037027E-06,5.60954667409844E-05,0.0001875,-0.000125,6.25E-05,-5.20833333333333E-05
