id,filename,participant_id,date,status,agc_status,distance,angle,session_id,facing,facing2,mic_channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
26,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,1,180,trial1,0,0,0,0.0009783684544351740,3.24885666216883E-07,0.00033206882820485400,-2.94575292440787E-07,0.004925705254759440,-6.91474088655071E-15,2.99119803523195E-10,-3.86993539386504E-06,0.014221685495051000,-0.07123877,0.8326919,0.85534954,63609.652,0.00079535786,39.17987,4.320968430739140,0.0019014650554719500,0.0046304645908085400,0.014553533748137500,0.019183998338946000,0.016622109728007500,42.927911148290900,96.0,-96.0,0.0,-55.833333333333300,6.96623970793605E-07,1.71008834245624E-06,5.36276228810174E-06,7.07285063055798E-06,6.12235624777213E-06,5.58957176410037E-05,0.000125,-0.000125,0.0,-7.26996527777778E-05
27,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,1,180,trial2,0,0,0,0.0010478390226080100,7.74146956902477E-08,7.38803327800934E-05,-2.9280962431207E-07,0.00487001448007409,-7.41842005323373E-15,3.18862890192322E-10,-4.07913234403753E-06,0.014646798798558900,0.03795868,0.7785658,1.2313786,94949.98,0.0006591376,37.55806,4.29012126277559,0.0017770311079108300,0.004608212350621420,0.013062444271218700,0.0176706566218401,0.015311199433771600,45.02098276236190,96.0,-96.0,0.0,-63.666666666666700,6.6028518654612E-07,1.71807112086006E-06,4.79937616324473E-06,6.51744728410478E-06,5.63376544733171E-06,5.86210713051588E-05,0.000125,-0.000125,0.0,-8.28993055555556E-05
28,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,1,180,trial3,0,0,0,0.0008178798157987830,6.89904696702222E-08,8.43528209616503E-05,-2.58280417194637E-07,0.004303327659689880,-6.4598805950466E-15,2.77844126305492E-10,-3.55976578307381E-06,0.012834292743731600,-0.110826395,0.80678344,0.79848754,58846.14,0.0006106118,33.18901,4.7036666965035400,0.0013772191583561900,0.004405781218761620,0.011917268652455300,0.016323049871216900,0.01423965303360740,42.927911148290900,96.0,-96.0,0.0,-55.833333333333300,5.09420195075761E-07,1.62250160743916E-06,4.4068812335619E-06,6.02938284100106E-06,5.26000869862096E-06,5.58957176410037E-05,0.000125,-0.000125,0.0,-7.26996527777778E-05
29,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,1,180,trial4,0,0,0,0.0013373438515000900,1.2854803388188E-07,9.61219014374566E-05,-3.28576431814184E-07,0.005458755988947,-8.40875029336491E-15,3.6117835364994E-10,-4.61427516067988E-06,0.016516561188457500,0.26834205,0.7090693,1.6170604,124499.516,0.0007689541,43.784637,3.495807561412690,0.0015525077954458100,0.0038854055318937000,0.013343184223897200,0.01722858975579090,0.015475091580770400,42.927911148290900,96.0,-96.0,0.0,-55.833333333333300,5.64915642883058E-07,1.43202449016597E-06,4.91540274767397E-06,6.34742723783995E-06,5.70045579397984E-06,5.58957176410037E-05,0.000125,-0.000125,0.0,-7.26996527777778E-05
30,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,1,180,trial5,0,0,0,0.0010036089569307500,1.42958151439976E-07,0.00014244407690139900,-2.95499756671826E-07,0.004929699589530930,-7.15459072572924E-15,3.08759821931566E-10,-3.97708710821246E-06,0.014477526046431000,-0.17249523,0.81306666,1.2196387,93270.05,0.00075341144,38.480286,4.1574184265629100,0.0013960578250192400,0.004172919628123680,0.014977557860978700,0.01915047748910240,0.016814235022642600,45.02098276236190,96.0,-96.0,0.0,-63.666666666666700,5.14290969496159E-07,1.51547326807058E-06,5.52236279518395E-06,7.03783606325453E-06,6.17761531373957E-06,5.86210713051588E-05,0.000125,-0.000125,0.0,-8.28993055555556E-05
31,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,0,trial1,1,1,0,0.0016127617560922500,8.953729876478E-06,0.005551799478537380,-4.07210830308512E-07,0.0070226495766436500,-7.00063020901952E-15,3.10216662980872E-10,-4.20553052249966E-06,0.017142670797673500,0.21856156,0.8366143,1.3407149,82126.12,0.0019809564,85.36603,6.807102781946390,0.002463830610513300,0.006997997212196520,0.03626522119675750,0.04326321840895400,0.03976926980531800,45.374980869295000,97.0,-96.0,1.0,-63.666666666666700,9.05994176246105E-07,2.60787217892683E-06,1.31141843791996E-05,1.57220565581264E-05,1.44345100142425E-05,5.90820063402279E-05,0.00012630208333333300,-0.000125,1.30208333333333E-06,-8.28993055555556E-05
32,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,0,trial2,1,1,0,0.0015064098842418200,1.29829871589172E-05,0.008618495732621650,-3.93234745702527E-07,0.006838560095753510,-6.96326507849019E-15,3.06171191850163E-10,-4.11347637092889E-06,0.01667516765756180,0.16171306,0.8931231,1.1953766,80405.74,0.0020873325,95.11487,5.404032696323780,0.002346280301086800,0.007021335051609080,0.035257168145723300,0.04227850319733240,0.03865568191089390,45.024684587703900,97.0,-96.0,1.0,-63.666666666666700,8.62392124948821E-07,2.60214799640326E-06,1.27184324210967E-05,1.53205804174999E-05,1.40015597951018E-05,5.86258913902395E-05,0.00012630208333333300,-0.000125,1.30208333333333E-06,-8.28993055555556E-05
33,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,0,trial3,1,1,0,0.0019031683121313900,1.53466959508483E-05,0.008063761808676410,-4.44333260382797E-07,0.007800052548501200,-7.18192689239126E-15,3.18643467961874E-10,-4.35052658486888E-06,0.018219885701846800,0.21746305,0.8280799,1.549474,92273.92,0.0028073096,116.229965,7.116368209358850,0.0026244954552288200,0.00722157719941819,0.0362041275196936,0.04342570471911180,0.03959102851474060,45.2575960475145,97.0,-96.0,1.0,-63.5,9.68005707684998E-07,2.71388079440555E-06,1.30378531150442E-05,1.57517339094498E-05,1.43257919194325E-05,5.89291615202012E-05,0.00012630208333333300,-0.000125,1.30208333333333E-06,-8.26822916666667E-05
34,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,0,trial4,1,1,0,0.0013647291893442100,3.05532997463211E-05,0.022387811431660500,-3.68114913390359E-07,0.006510982969676650,-6.66932754876145E-15,2.89635640061815E-10,-3.84396255198943E-06,0.015585701368482800,0.30098948,0.8811496,1.460404,88174.05,0.0024065704,101.12625,6.400693819284610,0.0024402130420600200,0.007164630862513070,0.03693828106369180,0.044102911926204800,0.04065012994971630,45.024684587703900,97.0,-96.0,1.0,-63.666666666666700,8.9382964346949E-07,2.64882276716495E-06,1.33060007221158E-05,1.59548234892807E-05,1.46997167126428E-05,5.86258913902395E-05,0.00012630208333333300,-0.000125,1.30208333333333E-06,-8.28993055555556E-05
35,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,0,trial5,1,1,0,0.0010979952710812200,1.83662846188064E-05,0.016727107213058100,-3.28954801491986E-07,0.005800437450194900,-6.5630748214875E-15,2.82941880389908E-10,-3.69912788059946E-06,0.014530970062227800,0.13818648,0.75641644,0.8619405,68195.87,0.002045642,92.78479,4.74824576194422,0.0020077428877895400,0.005623148251717110,0.03469013711754620,0.040313285369263300,0.03753487200838330,45.2575960475145,97.0,-96.0,1.0,-63.5,7.41827315343583E-07,2.11580966678669E-06,1.24912696963517E-05,1.46070793631384E-05,1.3573547052122E-05,5.89291615202012E-05,0.00012630208333333300,-0.000125,1.30208333333333E-06,-8.26822916666667E-05
36,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,0,trial6,1,1,0,0.0012667119718889100,5.43396816126713E-05,0.042898214289109900,-3.79469201418519E-07,0.006759602902527510,-6.05199507546667E-15,2.653528191128E-10,-3.59470053247903E-06,0.015236887108789300,0.24748853,0.7842009,1.0026028,80181.16,0.002741314,114.15349,5.115930476822550,0.002584642295916690,0.007714174280961220,0.03779188157264750,0.04550605585360870,0.04149466987878970,45.2575960475145,97.0,-96.0,1.0,-63.5,9.5437012973174E-07,2.87289604271754E-06,1.36418250462712E-05,1.65147210889887E-05,1.50335821403711E-05,5.89291615202012E-05,0.00012630208333333300,-0.000125,1.30208333333333E-06,-8.26822916666667E-05
37,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,45,trial1,0,2,0,0.0007967429598684910,1.10834887991156E-05,0.013910996842626600,-2.96227255386702E-07,0.00518762287915894,-5.02972606035422E-15,2.21318348222081E-10,-2.98740706130743E-06,0.012308561105632900,0.18288419,0.8969106,0.5825131,52611.316,0.0016336199,77.190094,4.460482061187610,0.0018513112962560900,0.004935487989510910,0.03607139290072800,0.04100688089023890,0.038124591376529300,45.13836751835650,96.0,-96.0,0.0,-63.833333333333300,6.84071351926958E-07,1.83551649456376E-06,1.30801300596084E-05,1.49156465541722E-05,1.38514169187562E-05,5.87739160395267E-05,0.000125,-0.000125,0.0,-8.31163194444445E-05
38,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,45,trial2,0,2,0,0.0007618680939832350,1.049506631759E-05,0.0137754375074551,-2.73128877165495E-07,0.0047990667809324900,-5.57610260496947E-15,2.40216617750321E-10,-3.13223588879471E-06,0.012199810341728100,0.26298186,0.79162145,0.60631174,48341.87,0.0016398787,74.29289,4.184386154096640,0.0021586525545053200,0.005244791095330500,0.033942989678069400,0.03918778077339990,0.03572162936287980,45.13836751835650,96.0,-96.0,0.0,-63.833333333333300,7.93538173840662E-07,1.93833689795187E-06,1.22955666024958E-05,1.42339035004476E-05,1.29423094781014E-05,5.87739160395267E-05,0.000125,-0.000125,0.0,-8.31163194444445E-05
39,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,45,trial3,0,2,0,0.0012089431849865600,1.09782848731342E-05,0.009080893965464720,-3.51159626306884E-07,0.006118942751210410,-6.84582236020318E-15,2.97698821113119E-10,-3.92862688556785E-06,0.015472051803057800,0.2017758,0.9210769,1.0205405,79848.7,0.0019051955,86.88742,5.501539014503800,0.001997917842311520,0.005857634005430040,0.03360914201585000,0.03946677602128000,0.03606892075763980,45.13836751835650,96.0,-96.0,0.0,-63.833333333333300,7.38404046639574E-07,2.18140710278009E-06,1.21262210711088E-05,1.43076281738888E-05,1.30594371532157E-05,5.87739160395267E-05,0.000125,-0.000125,0.0,-8.31163194444445E-05
40,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,45,trial4,0,2,0,0.0007796789214577060,1.7236470739038E-05,0.022107139573315900,-2.91763391604861E-07,0.005207193663227200,-4.69147468383711E-15,2.05720078853945E-10,-2.78467687713976E-06,0.011780656899978000,0.1975247,0.8577188,0.57434464,44602.348,0.002065072,87.72008,4.7535250611448000,0.0021149816556616700,0.00504610745645645,0.03753322865417150,0.04257933611062790,0.03961337017996940,45.13836751835650,96.0,-96.0,0.0,-63.833333333333300,7.80473114670311E-07,1.89071874488832E-06,1.35539752075003E-05,1.54446939523886E-05,1.43518422186799E-05,5.87739160395267E-05,0.000125,-0.000125,0.0,-8.31163194444445E-05
41,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,45,trial5,0,2,0,0.0008041140852237950,4.02858189058104E-05,0.050099630943037500,-2.91760871847955E-07,0.005257185524856780,-5.2471696028202E-15,2.25483566767306E-10,-2.96859800108174E-06,0.012167342368662600,0.21287663,0.88154936,0.6492053,53529.81,0.0024654018,94.793274,4.806572015544800,0.0024928921793202800,0.006600003659964210,0.03766406262794200,0.04426406628790620,0.039999973918573100,45.13836751835650,96.0,-96.0,0.0,-63.833333333333300,9.20345603415912E-07,2.442254289512E-06,1.35899211214411E-05,1.60321754109531E-05,1.44970654417093E-05,5.87739160395267E-05,0.000125,-0.000125,0.0,-8.31163194444445E-05
42,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,45,trial7,0,2,0,0.000967994251604996,2.6664165795264E-05,0.02754578940014690,-3.36014688341798E-07,0.005953981322973510,-5.20278962120914E-15,2.29755450923486E-10,-3.13967509226378E-06,0.013398839976685100,0.160639,0.8999127,0.83397615,68962.836,0.002252045,95.26932,4.269683449982730,0.0019104192488528800,0.005323475536131520,0.03726278849718210,0.04258626403331360,0.03929660033001680,45.13836751835650,96.0,-96.0,0.0,-63.833333333333300,7.06222590609745E-07,1.97896871991757E-06,1.3507193252882E-05,1.54861619727995E-05,1.42756237855933E-05,5.87739160395267E-05,0.000125,-0.000125,0.0,-8.31163194444445E-05
43,rec_0.wav,raspi-ubuntu-1,2022-01-10,standup,NoAGC,3,90,trial1,0,0,0,0.0006086127448567470,2.27124935398728E-06,0.003731846520108420,-2.41063184967465E-07,0.00413674092756623,-4.896208862664E-15,2.13286201428586E-10,-2.80862557479512E-06,0.010861579329613300,0.39060506,0.7274847,0.46229368,37339.316,0.00101562,54.194122,4.182740613917620,0.0015714852555238400,0.003690639094604880,0.024956544177516,0.02864718327212090,0.026418982987033600,45.254833995939000,96.0,-96.0,0.0,-64.0,5.77315387898257E-07,1.35535284873062E-06,9.06667491534474E-06,1.04220277640754E-05,9.60584733039012E-06,5.8925565098879E-05,0.000125,-0.000125,0.0,-8.33333333333333E-05
