id,filename,participant_id,date,status,agc_status,distance,angle,session_id,mic_channel,facing,facing2,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
0,rec_0.wav,raspi-ubuntu-3,2022-03-23,standup,AGC-30deg,1,30,trial1,0,0,0,0.002821194838464417,0.0002480132385904419,0.08791070904037102,-5.809807932831642e-07,0.010658207407459092,-8.173895708980324e-15,3.561283597002719e-10,-4.868836226734372e-06,0.02189075391364271,0.11398446,0.7614424,1.9801601,124410.58,0.005676386,187.07378,6.103513822293544,0.005710915087213398,0.016773475379954682,0.03431427180210761,0.05108774718206229,0.04340985388381568,23.81467801354637,52.0,-51.0,1.0,-33.166666666666664,2.201458761878384e-06,6.4320987043805085e-06,1.2061026624171994e-05,1.8493125328552502e-05,1.559877000074097e-05,3.1008695330138504e-05,6.770833333333334e-05,-6.640625e-05,1.3020833333333333e-06,-4.3185763888888885e-05
1,rec_0.wav,raspi-ubuntu-3,2022-03-23,standup,AGC-30deg,1,30,trial2,0,0,0,0.004140909093750235,0.00017502696628929785,0.042267763509578476,-6.867697106864905e-07,0.012369276910452715,-1.0949273767816523e-14,4.768211922544827e-10,-6.425025754492108e-06,0.02739389456356205,0.20054744,0.8398542,3.0171244,205006.02,0.005369526,191.07582,6.508200082767953,0.0058101757209917055,0.017352039455710448,0.033448878106253084,0.05080091756196353,0.04345621842418566,23.584363935078304,52.0,-51.0,1.0,-33.333333333333336,2.2280802317713686e-06,6.628036468150792e-06,1.1744012312064576e-05,1.8372048780215367e-05,1.5611119139909618e-05,3.070880720713321e-05,6.770833333333334e-05,-6.640625e-05,1.3020833333333333e-06,-4.340277777777778e-05
2,rec_0.wav,raspi-ubuntu-3,2022-03-23,standup,AGC-30deg,1,30,trial3,0,0,0,0.0028035731262889448,0.00015452985124340843,0.055118894454505525,-5.728987120274167e-07,0.010445217072055105,-9.354674585043253e-15,4.036880939362672e-10,-5.386177321908807e-06,0.022927391848230668,0.23443553,0.8785423,2.0612755,184542.05,0.0049851583,185.57855,5.32665267344496,0.006389825696692625,0.01848797885783383,0.031046455751192973,0.0495344346090268,0.04118369283050382,23.584363935078304,52.0,-51.0,1.0,-33.333333333333336,2.4357419841788236e-06,7.046302954562671e-06,1.0846768513159944e-05,1.7893071467722615e-05,1.4771415258634028e-05,3.070880720713321e-05,6.770833333333334e-05,-6.640625e-05,1.3020833333333333e-06,-4.340277777777778e-05
3,rec_0.wav,raspi-ubuntu-3,2022-03-23,standup,AGC-30deg,1,30,trial4,0,0,0,0.010569556283758157,0.00011277471307797063,0.010669767968525541,-1.001679926553791e-06,0.017327009085905256,-2.0787068027562245e-14,8.987094229431063e-10,-1.1737737164930675e-05,0.04522422605220996,0.12691882,0.88573134,25.574545,2533932.5,0.004095027,294.8947,1.1999182882851995,0.00552342011722607,0.01570976562127213,0.02969300481083951,0.04540277043211164,0.037715758281345824,32.38140755982599,94.0,-93.0,1.0,-40.333333333333336,2.1219556408985963e-06,6.039425460488439e-06,1.0398835845575128e-05,1.6438261306063566e-05,1.3537192975792214e-05,4.216329109352342e-05,0.00012239583333333332,-0.00012109375,1.3020833333333333e-06,-5.251736111111111e-05
4,rec_0.wav,raspi-ubuntu-3,2022-03-23,standup,AGC-30deg,1,30,trial5,0,0,0,0.0024800190342023102,0.00016114677422657503,0.06497803928283452,-5.117766815574882e-07,0.009397872132312277,-9.101507697469524e-15,3.873862376628251e-10,-5.064733849960251e-06,0.021026100391227768,0.22088969,0.95673007,2.064232,168023.5,0.004932671,167.18266,6.233122793533714,0.006029031916717717,0.018257807299219102,0.03039839594869636,0.04865620324791546,0.041406639791109506,32.38140755982599,94.0,-93.0,1.0,-40.333333333333336,2.3286555017921347e-06,7.018444024284264e-06,1.054890212477471e-05,1.7567346149058974e-05,1.4832771343163656e-05,4.216329109352342e-05,0.00012239583333333332,-0.00012109375,1.3020833333333333e-06,-5.251736111111111e-05
5,rec_0.wav,raspi-ubuntu-3,2022-03-23,standup,AGC-30deg,1,30,trial6,0,0,0,0.002319439238110371,8.514726797653879e-05,0.036710281768755286,-4.822301609549864e-07,0.008668794629918692,-9.486442743472238e-15,4.0458501035349274e-10,-5.247458051944116e-06,0.02086704117603153,0.004175896,0.648029,2.1810417,225192.73,0.0037091326,133.7247,3.3898335027180893,0.005809770781577914,0.01682819501454891,0.028722115035990908,0.04555031005053982,0.03724523012253177,23.584363935078304,52.0,-51.0,1.0,-33.333333333333336,2.2123797368044687e-06,6.426494870199228e-06,1.004632478502493e-05,1.6472819655224157e-05,1.3359665805172873e-05,3.070880720713321e-05,6.770833333333334e-05,-6.640625e-05,1.3020833333333333e-06,-4.340277777777778e-05
6,rec_0.wav,raspi-ubuntu-3,2022-03-23,standup,AGC-30deg,1,30,trial7,0,0,0,0.0031725654418242096,6.73830272598724e-05,0.0212392867839875,-5.691656643856514e-07,0.01007510125899815,-1.135416389002105e-14,4.878524356883426e-10,-6.359943789135303e-06,0.025021653932542486,0.12855172,0.8209463,2.9410257,234558.81,0.0036603531,162.9773,3.2266772731312168,0.0036375666946674794,0.010622929539131888,0.027951902926915115,0.038574832466047,0.035613615309823106,32.33891704364194,94.0,-93.0,1.0,-40.166666666666664,1.4243388850954928e-06,4.117959940184636e-06,9.77954738120217e-06,1.3897507321386807e-05,1.2768421726589079e-05,4.210796490057545e-05,0.00012239583333333332,-0.00012109375,1.3020833333333333e-06,-5.2300347222222224e-05
7,rec_0.wav,raspi-ubuntu-3,2022-03-23,standup,AGC-30deg,1,30,trial8,0,0,0,0.0032486031673156727,9.652637547497224e-05,0.029713193795452765,-5.785833720067039e-07,0.01035364651604214,-1.1042580222423862e-14,4.741559994308013e-10,-6.202983086540537e-06,0.024860401504192393,0.14220765,0.8709415,2.5468476,212268.16,0.004275767,177.18477,4.081972210246171,0.005097445629290974,0.015350814699595032,0.02768505134587137,0.0430358660454664,0.03838677154659398,32.33891704364194,94.0,-93.0,1.0,-40.166666666666664,1.9671005014803666e-06,5.871135159335357e-06,9.654061375653594e-06,1.552519653498895e-05,1.3772225090114822e-05,4.210796490057545e-05,0.00012239583333333332,-0.00012109375,1.3020833333333333e-06,-5.2300347222222224e-05
8,rec_0.wav,raspi-ubuntu-3,2022-03-23,standup,AGC-30deg,1,30,trial9,0,0,0,0.0035239544425165375,0.0002637230282608742,0.07483724110591608,-5.958146843859813e-07,0.011024171497328698,-1.1711283561968814e-14,4.925238891317376e-10,-6.310563459063651e-06,0.02541630456189762,0.28423083,0.8917223,2.765171,219188.44,0.006603573,219.60843,4.852132933587171,0.005002471946050599,0.015124476557009152,0.029502467041266668,0.04462694359827582,0.03975752411950242,32.33891704364194,94.0,-93.0,1.0,-40.166666666666664,1.944359209955397e-06,5.81802741029293e-06,1.0260896907397437e-05,1.6078924317690368e-05,1.4240413364321245e-05,4.210796490057545e-05,0.00012239583333333332,-0.00012109375,1.3020833333333333e-06,-5.2300347222222224e-05
9,rec_0.wav,raspi-ubuntu-3,2022-03-23,standup,AGC-30deg,1,30,trial10,0,0,0,0.0035065931490128152,0.00014176807941410047,0.04042900712733422,-5.796674304799991e-07,0.010449422669169626,-1.238208243566823e-14,5.240561507875331e-10,-6.702088760285638e-06,0.025984750555476874,0.0939138,0.8503213,2.9687507,241376.52,0.005005965,194.43576,3.1808083238980944,0.004123593246726854,0.01278939316182457,0.028427922572344652,0.04121731573416922,0.03698707251053261,32.33891704364194,94.0,-93.0,1.0,-40.166666666666664,1.6050368520367038e-06,4.9187885967373e-06,9.931709308126544e-06,1.4850497904863844e-05,1.32585735974681e-05,4.210796490057545e-05,0.00012239583333333332,-0.00012109375,1.3020833333333333e-06,-5.2300347222222224e-05
