id,filename,participant_id,date,status,agc_status,distance,angle,session_id,mic_channel,facing,facing2,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
0,rec_0.wav,raspi-ubuntu-1,2022-03-23,standup,AGC-30deg,1,30,trial1,0,1,1,0.02123932066019797,0.002443601034414049,0.11505080946366164,-1.6374707295850615e-06,0.030103078653076924,-1.922777792865842e-14,8.542659142876257e-10,-1.2123832888164433e-05,0.05811272881906405,0.23493141,0.9187235,15.949524,1034951.75,0.01710823,538.6354,7.114896810989074,0.004306285480862447,0.01202580694047612,0.043631405281663205,0.055657212222139325,0.04945765350781697,23.219364523795413,50.0,-50.0,0.0,-32.833333333333336,1.6387926433672243e-06,4.595935939180605e-06,1.5598665469799477e-05,2.019460140898008e-05,1.7861321162146127e-05,3.023354755702527e-05,6.510416666666667e-05,-6.510416666666667e-05,0.0,-4.275173611111111e-05
1,rec_0.wav,raspi-ubuntu-1,2022-03-23,standup,AGC-30deg,1,30,trial2,0,1,1,0.023212845108688093,0.001302193872665674,0.056097986548761726,-1.6790772884337206e-06,0.030249330731815113,-2.2959569195554065e-14,1.0179011687473553e-09,-1.4148334175122625e-05,0.06348750186273093,0.21765329,0.9110125,15.770677,970970.3,0.013682031,459.60596,7.472020394654251,0.003914023908605409,0.01115706236679076,0.04460284003607777,0.05575990240286853,0.050136287666393116,23.219364523795413,50.0,-50.0,0.0,-32.833333333333336,1.49297740395023e-06,4.269042621193229e-06,1.5965553606942346e-05,2.0234596228135575e-05,1.8108154080983507e-05,3.023354755702527e-05,6.510416666666667e-05,-6.510416666666667e-05,0.0,-4.275173611111111e-05
2,rec_0.wav,raspi-ubuntu-1,2022-03-23,standup,AGC-30deg,1,30,trial3,0,1,1,0.012453648190720666,0.0011512759457502158,0.09244487463585511,-1.2702463452277223e-06,0.023434480558322555,-1.6277976275251107e-14,7.150774218204858e-10,-9.95114097216335e-06,0.04636639672698743,0.19423397,0.90709937,8.203771,589790.75,0.012704967,444.4265,6.549711378060128,0.004585612877608171,0.013232216585789165,0.04196833939684473,0.055200555982633896,0.04867652830147335,23.456816114345575,51.0,-50.0,1.0,-32.666666666666664,1.7359219529048707e-06,5.051279441831614e-06,1.49734542897989e-05,2.0024733731630514e-05,1.7566621280333763e-05,3.054272931555413e-05,6.640625e-05,-6.510416666666667e-05,1.3020833333333333e-06,-4.2534722222222216e-05
3,rec_0.wav,raspi-ubuntu-1,2022-03-23,standup,AGC-30deg,1,30,trial4,0,1,1,0.012016793982167349,0.00024497892586928556,0.02038637978089903,-1.1014225090004123e-06,0.019224177257668094,-2.1142411826070095e-14,9.169361786322612e-10,-1.2090279270761664e-05,0.047873189896755465,0.13719976,0.7981575,24.120205,2461703.5,0.0053024897,329.27383,1.2190212077146534,0.004537062143226914,0.014063277619762539,0.03671273810398998,0.05077601572375252,0.044804720820597006,23.456816114345575,51.0,-50.0,1.0,-32.666666666666664,1.713754533884387e-06,5.333336220245379e-06,1.3090936099927755e-05,1.8424272320173134e-05,1.6191986866087172e-05,3.054272931555413e-05,6.640625e-05,-6.510416666666667e-05,1.3020833333333333e-06,-4.2534722222222216e-05
4,rec_0.wav,raspi-ubuntu-1,2022-03-23,standup,AGC-30deg,1,30,trial5,0,1,1,0.010260705360336712,0.0009085140378547204,0.0885430392891534,-1.0844034605468741e-06,0.020012508781889912,-1.452617244543655e-14,6.341492084633065e-10,-8.734974797688263e-06,0.04009515417765616,0.14262599,0.81601954,8.114775,485735.22,0.010981408,348.7511,6.694443455382686,0.003974847837439762,0.011518034146294133,0.0433420116052462,0.05486004575154033,0.04958738542723554,23.219364523795413,50.0,-50.0,0.0,-32.833333333333336,1.5188559464102378e-06,4.414784665350479e-06,1.5488827882231114e-05,1.9903612547581593e-05,1.7904539968759037e-05,3.023354755702527e-05,6.510416666666667e-05,-6.510416666666667e-05,0.0,-4.275173611111111e-05
5,rec_0.wav,raspi-ubuntu-1,2022-03-23,standup,AGC-30deg,1,30,trial6,0,1,1,0.00504116132672061,0.00039303399972117383,0.07796497161039108,-7.49690659096203e-07,0.013776089669184588,-1.2087469100854562e-14,5.1856320976836e-10,-6.895185163736089e-06,0.029611451073468905,0.10740259,0.91747063,3.5324078,275807.34,0.0074724187,238.13603,4.6594211295442625,0.004051741854215736,0.011364263997554608,0.04175098423930415,0.05311524823685876,0.04696681854588499,23.219364523795413,50.0,-50.0,0.0,-32.833333333333336,1.546644650748256e-06,4.360776285374331e-06,1.4901227634837456e-05,1.9262003920211787e-05,1.6939760796649826e-05,3.023354755702527e-05,6.510416666666667e-05,-6.510416666666667e-05,0.0,-4.275173611111111e-05
6,rec_0.wav,raspi-ubuntu-1,2022-03-23,standup,AGC-30deg,1,30,trial7,0,1,1,0.008199078957713194,0.00030514708018415817,0.03721723888231304,-9.353769181253186e-07,0.01685733073987721,-1.6880343225497866e-14,7.259634451740629e-10,-9.560754433593788e-06,0.03914269394341807,0.13546744,0.84538984,6.560876,521501.2,0.007199367,288.58057,3.66438982706094,0.0034338354730668757,0.009711400519691618,0.041328646428139465,0.05104004694783108,0.04623530095221881,22.983689869122408,49.0,-49.0,0.0,-32.5,1.2784158172514665e-06,3.6315688393348053e-06,1.4889140606806435e-05,1.852070944614124e-05,1.672488352087222e-05,2.9926679517086467e-05,6.380208333333333e-05,-6.380208333333333e-05,0.0,-4.2317708333333335e-05
7,rec_0.wav,raspi-ubuntu-1,2022-03-23,standup,AGC-30deg,1,30,trial8,0,1,1,0.009079912620577413,0.0005053559149622816,0.05565647336924976,-9.896783402702264e-07,0.018128231125200327,-1.70036539103425e-14,7.277604885917476e-10,-9.593254913260484e-06,0.04023982292326007,0.20675817,0.8492003,6.8119607,490189.0,0.0090679005,346.94684,5.374060530401603,0.0034201331638220333,0.008907372997438101,0.044760359571293706,0.05366773256873181,0.0490214579073312,23.098821518760552,49.0,-49.0,0.0,-32.666666666666664,1.2763911486446273e-06,3.327724294116417e-06,1.6147073658277905e-05,1.9474797952394322e-05,1.7730942716290893e-05,3.0076590519219466e-05,6.380208333333333e-05,-6.380208333333333e-05,0.0,-4.2534722222222216e-05
8,rec_0.wav,raspi-ubuntu-1,2022-03-23,standup,AGC-30deg,1,30,trial9,0,1,1,0.008919604868564131,0.0009717194804424652,0.10894198731461202,-9.85931640215822e-07,0.01853070333294177,-1.708638676274516e-14,7.191080237065075e-10,-9.336422615251734e-06,0.039579382415079474,0.18840434,0.91260654,6.5970507,429556.8,0.012183888,372.57416,6.65268796341955,0.0032154065665947074,0.008526272544030128,0.045745529804531615,0.05427180234856174,0.04987317535591387,23.098821518760552,49.0,-49.0,0.0,-32.666666666666664,1.2019156956755922e-06,3.1807886628460214e-06,1.6490766938805408e-05,1.967155560165143e-05,1.8034940064383366e-05,3.0076590519219466e-05,6.380208333333333e-05,-6.380208333333333e-05,0.0,-4.2534722222222216e-05
9,rec_0.wav,raspi-ubuntu-1,2022-03-23,standup,AGC-30deg,1,30,trial10,0,1,1,0.005262987501516803,0.0003780836329435694,0.07183821600081797,-7.65937313373735e-07,0.014153046243600606,-1.2990141416725957e-14,5.540949456364351e-10,-7.293114619941131e-06,0.030864389063188898,0.053231798,0.80135745,4.087804,326895.25,0.007836615,286.72516,4.806356794800444,0.0029903230547273086,0.008245379214232733,0.044530405507621565,0.0527757847218543,0.048714307507219445,22.983689869122408,49.0,-49.0,0.0,-32.5,1.1165464760781134e-06,3.0924871820977035e-06,1.6053021318835213e-05,1.9145508500932917e-05,1.7621223348740574e-05,2.9926679517086467e-05,6.380208333333333e-05,-6.380208333333333e-05,0.0,-4.2317708333333335e-05
