id,filename,participant_id,room_id,device_placement_id,session_id,polar_position_id,distance,polar_angle,utterance_id,dov_angle,mic_channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
34,recording0_90_0.wav,s11,onshinlab,wall,trial2,A1,1,45,recording0,90,0,0.00973105165418929,2.1287650194569193e-05,0.002187600163997146,-2.7470351758549895e-06,0.016305292521602604,-3.736501100285884e-13,5.760947765914794e-09,-2.7222316776109485e-05,0.03888968285693822,0.042512182,0.8346062,3.1165154,61220.77734375,0.006399294,90.58380126953125,5.239651400407496,0.002457418929056878,0.007810946864918435,0.01923667216922599,0.027047619034144425,0.02226551267326483,13.686976778431873,43.0,-29.0,14.0,-9.0,1.0535867213246207e-06,3.345170174867959e-06,8.226589236660868e-06,1.1571759411528827e-05,9.532788681801604e-06,5.34647530407495e-05,0.00016796875000000001,-0.00011328125,5.46875e-05,-3.515625e-05
35,recording0_135_0.wav,s11,onshinlab,wall,trial2,A1,1,45,recording0,135,0,0.01884686333502126,3.1933637352449154e-06,0.00016943741133364107,-4.010569667265856e-06,0.0232973594150197,-4.4191804036253296e-13,6.976286508636778e-09,-3.427012900416259e-05,0.051744274683102796,0.47041458,0.88764346,5.3443937,95924.0078125,0.008929551,113.52351379394531,8.652289193455326,0.002301130151201428,0.0074381595079341875,0.011411725841687193,0.01884988534962138,0.01584952342063859,12.957194483717874,42.0,-27.0,15.0,-7.666666666666667,9.87673173458405e-07,3.1858851322097e-06,4.927153243052381e-06,8.113038375262081e-06,6.839434680348055e-06,5.061404095202294e-05,0.00016406249999999998,-0.00010546875,5.859375e-05,-2.9947916666666665e-05
36,recording0_180_0.wav,s11,onshinlab,wall,trial2,A1,1,45,recording0,180,0,0.012608479963015812,1.3951100720643271e-05,0.0011064855368423268,-3.1579525246391908e-06,0.018572932824867997,-3.9958473144127275e-13,6.21023043858327e-09,-2.9730523950205506e-05,0.04325201442718943,0.1230322,0.86993194,3.1889753,54434.5703125,0.0068858434,100.5919189453125,5.176340631029906,0.0029917486759062297,0.008526914329575166,0.010413137994647898,0.018940052324223064,0.015164213983256361,11.653564070942226,37.0,-29.0,8.0,-14.166666666666666,1.2734749200611122e-06,3.638774796992324e-06,4.519781315338546e-06,8.15855611233087e-06,6.553378562922251e-06,4.552173465211808e-05,0.00014453125000000002,-0.00011328125,3.125e-05,-5.5338541666666664e-05
37,recording0_225_0.wav,s11,onshinlab,wall,trial2,A1,1,45,recording0,225,0,0.011786120894893988,1.7699276394250563e-05,0.001501704975885517,-2.9659331928769632e-06,0.017703606803735616,-3.693299535815578e-13,5.766597312329141e-09,-2.774084506053755e-05,0.04079757806911013,0.32027066,0.8317609,2.926145,48277.9609375,0.00776467,103.80442810058594,5.932567044475938,0.0034765830568775106,0.010036601089633165,0.012751832128891728,0.022788433218524893,0.01846222922370272,12.48220956223519,38.0,-31.0,7.0,-14.833333333333334,1.4699069694105756e-06,4.231327418235056e-06,5.557256628093589e-06,9.788584046328644e-06,7.946717549220335e-06,4.87586311024812e-05,0.0001484375,-0.00012109375,2.734375e-05,-5.794270833333333e-05
38,recording0_270_0.wav,s11,onshinlab,wall,trial2,A1,1,45,recording0,270,0,0.0075950789072461436,2.7403771321612366e-05,0.0036080956704041068,-2.275890980492815e-06,0.01355123931242244,-3.1773521322878063e-13,4.931652477413722e-09,-2.335305077053754e-05,0.03310585480196799,0.69303954,0.8539371,2.2904959,38034.96875,0.0059878845,80.32255554199219,6.373699766832349,0.002239286357720288,0.006882468709115901,0.015085336738424854,0.021967805447540754,0.019494481842160693,13.008544200725238,42.0,-31.0,11.0,-11.666666666666666,9.563543595952429e-07,2.940405620594804e-06,6.447153169944441e-06,9.387558790539244e-06,8.328191717743683e-06,5.081462578408296e-05,0.00016406249999999998,-0.00012109375,4.296875e-05,-4.557291666666666e-05
39,recording0_315_0.wav,s11,onshinlab,wall,trial2,A1,1,45,recording0,315,0,0.011010801822191007,6.846386513203529e-05,0.006217881879778658,-2.6562680494014046e-06,0.016693954735304592,-3.832955036460129e-13,5.9426924834229335e-09,-2.8029688802482315e-05,0.040213654944821105,0.022348594,0.76085573,2.890505,45850.58984375,0.014048435,149.14151000976562,8.388333138041505,0.0010326674995923652,0.003064933260280761,0.03530436749554887,0.03836930075582963,0.037494888097230894,12.396235987858034,40.0,-28.0,12.0,-10.0,4.499297855450029e-07,1.3396803879466044e-06,1.4984051483466027e-05,1.632373187141263e-05,1.5941227806735056e-05,4.842279682757045e-05,0.00015625,-0.000109375,4.6875e-05,-3.90625e-05
40,recording0_0_0.wav,s11,onshinlab,wall,trial2,A2,1,90,recording0,0,0,0.03294813856085384,0.0003149501701321238,0.009558967027846626,-4.6193522516791085e-06,0.029785855241314715,-6.093337479811054e-13,9.553360222383291e-09,-4.581174614712151e-05,0.06830758934401263,-0.045935776,0.7206439,9.023713,124611.921875,0.02635137,292.94183349609375,8.4037928237655,0.0029777172902016973,0.00783289026515109,0.03401370621935587,0.04184659648450696,0.03732307043567928,16.13484841370793,40.0,-21.0,19.0,-1.0,1.2724365797060885e-06,3.3397416433496738e-06,1.4504204296289098e-05,1.784394593963877e-05,1.590463531080231e-05,6.30267516160466e-05,0.00015625,-8.203125e-05,7.421875e-05,-3.9062500000000035e-06
41,recording0_45_0.wav,s11,onshinlab,wall,trial2,A2,1,90,recording0,45,0,0.046087833370617934,0.0002271361984590734,0.004928333181396156,-5.567361751772625e-06,0.034708436929960736,-6.564384511228339e-13,1.0514785802238584e-08,-5.1741390060480095e-05,0.0785855625904349,0.3181671,0.84492815,14.130062,189549.0,0.024878593,265.90350341796875,8.76729348055019,0.002132052158883596,0.006517977863642964,0.03166845339767789,0.038186431261320854,0.035225640102271076,16.33758448078132,41.0,-21.0,20.0,-0.5,9.207369949248676e-07,2.824882893625978e-06,1.3465440389909341e-05,1.629032328353532e-05,1.500174627474966e-05,6.381868937805203e-05,0.00016015625,-8.203125e-05,7.8125e-05,-1.9531250000000017e-06
42,recording0_90_0.wav,s11,onshinlab,wall,trial2,A2,1,90,recording0,90,0,0.07020105756123432,1.6351908349249974e-05,0.0002329296582887898,-7.5334216429357335e-06,0.043618679760767096,-9.140220631275728e-13,1.4227565219819503e-08,-6.84944954486635e-05,0.10030605079302983,0.32229188,0.86627245,26.151201,336621.15625,0.016069831,189.04798889160156,12.797309829499744,0.0020352874374160415,0.00608943094310745,0.015374031594320246,0.021463462537427695,0.01860792973690895,16.637474434407274,44.0,-21.0,23.0,0.8333333333333334,8.711336830642114e-07,2.589759614762679e-06,6.622440153077147e-06,9.212199767839826e-06,7.996158524685413e-06,6.499013450940341e-05,0.000171875,-8.203125e-05,8.984375e-05,3.255208333333332e-06
43,recording0_135_0.wav,s11,onshinlab,wall,trial2,A2,1,90,recording0,135,0,0.009890049486304307,8.526989034473641e-06,0.000862178601460162,-2.7942716235311436e-06,0.016399190082176576,-3.356355347485826e-13,5.255259673209259e-09,-2.5427915922894037e-05,0.03754365812911929,0.41949895,0.8556263,2.55996,44550.62109375,0.005997912,88.90470886230469,4.205943313673376,0.0022105419028982153,0.00634027600610125,0.010460666776539854,0.016800942782641104,0.014059743225450047,18.515008926693923,51.0,-19.0,32.0,4.166666666666667,9.461513638527993e-07,2.7057187010347353e-06,4.5384742776251506e-06,7.244192978659886e-06,6.0792474791381495e-06,7.232425361989812e-05,0.00019921875000000001,-7.421875e-05,0.000125,1.6276041666666666e-05
