id,filename,participant_id,date,status,agc_status,distance,angle,session_id,mic_channel,facing,facing2,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
20,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,30,trial21,0,1,1,0.004815013,0.000132759,0.027571881,-7.20E-07,0.01279967,-1.33E-14,5.76E-10,-7.59E-06,0.030619869,-0.060596466,0.9524061,3.802676,267208.06,0.004762558,189.89865,3.635612734,0.003490392,0.010426113,0.041542984,0.051969097,0.047393987,23.34345019,51,-50,1,-32.5,1.32E-06,3.99E-06,1.49E-05,1.89E-05,1.71E-05,3.04E-05,6.64E-05,-6.51E-05,1.30E-06,-4.23E-05
21,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,30,trial22,0,1,1,0.00553274,0.000339317,0.061328903,-7.42E-07,0.013593453,-1.42E-14,6.01E-10,-7.78E-06,0.031464215,0.006279471,0.85761225,4.33318,359277.47,0.007421231,256.90146,4.643516465,0.004057918,0.011182019,0.042353111,0.05353513,0.047460118,23.21936452,50,-50,0,-32.83333333,1.54E-06,4.28E-06,1.51E-05,1.94E-05,1.71E-05,3.02E-05,6.51E-05,-6.51E-05,0,-4.28E-05
22,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,30,trial23,0,1,1,0.003954826,0.000308835,0.07809074,-6.40E-07,0.011830075,-1.28E-14,5.39E-10,-6.90E-06,0.027601513,0.07788642,0.8980266,3.0717673,225124.73,0.007279476,254.60059,4.349068424,0.003219841,0.009126804,0.042754724,0.051881528,0.047740975,23.09882152,49,-49,0,-32.66666667,1.21E-06,3.42E-06,1.54E-05,1.88E-05,1.73E-05,3.01E-05,6.38E-05,-6.38E-05,0,-4.25E-05
23,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,30,trial24,0,1,1,0.004192759,0.000303158,0.072305148,-6.68E-07,0.012303663,-1.18E-14,5.04E-10,-6.58E-06,0.027375142,0.030910376,0.91241777,3.1617274,244063.56,0.006719536,244.99428,4.259136998,0.003252193,0.008827434,0.044557164,0.053384598,0.048809624,23.09882152,49,-49,0,-32.66666667,1.21E-06,3.28E-06,1.61E-05,1.94E-05,1.76E-05,3.01E-05,6.38E-05,-6.38E-05,0,-4.25E-05
24,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,30,trial25,0,1,1,0.004760902,0.000365622,0.076796721,-7.04E-07,0.012998968,-1.23E-14,5.20E-10,-6.81E-06,0.028543678,0.11108251,0.8254486,3.568633,255934.83,0.00728937,251.88654,4.9465511,0.003245092,0.008235971,0.045471669,0.053707639,0.049101345,23.09882152,49,-49,0,-32.66666667,1.21E-06,3.08E-06,1.64E-05,1.95E-05,1.78E-05,3.01E-05,6.38E-05,-6.38E-05,0,-4.25E-05
25,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,30,trial26,0,1,1,0.00539037,0.000147994,0.027455299,-7.33E-07,0.013052088,-1.43E-14,6.12E-10,-7.99E-06,0.031750416,0.034839816,0.8802051,3.8270233,258051.67,0.005057996,202.7182,4.037298178,0.003041339,0.008484894,0.042545443,0.051030337,0.047015583,22.98368987,49,-49,0,-32.5,1.13E-06,3.17E-06,1.54E-05,1.85E-05,1.70E-05,2.99E-05,6.38E-05,-6.38E-05,0,-4.23E-05
26,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,30,trial27,0,1,1,0.004139176,0.000270913,0.065450927,-6.47E-07,0.011880852,-1.24E-14,5.26E-10,-6.80E-06,0.027493065,0.18776596,0.9214873,3.0307164,207409.22,0.006765117,242.27373,4.351730044,0.003049433,0.008422231,0.043952298,0.052374528,0.048036266,23.09882152,49,-49,0,-32.66666667,1.14E-06,3.15E-06,1.59E-05,1.90E-05,1.74E-05,3.01E-05,6.38E-05,-6.38E-05,0,-4.25E-05
27,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,30,trial28,0,1,1,0.004307771,0.000231862,0.053824021,-6.66E-07,0.012122939,-1.22E-14,5.21E-10,-6.80E-06,0.027820029,0.13464119,0.90760523,3.1593053,211352.4,0.00604807,216.9393,3.936370078,0.003241561,0.009399558,0.042696043,0.052095601,0.047849093,23.09882152,49,-49,0,-32.66666667,1.21E-06,3.50E-06,1.54E-05,1.89E-05,1.73E-05,3.01E-05,6.38E-05,-6.38E-05,0,-4.25E-05
28,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,30,trial29,0,1,1,0.0052892,0.000193983,0.036675314,-7.42E-07,0.013302442,-1.38E-14,5.94E-10,-7.78E-06,0.031458419,0.017005585,0.8478716,3.7256434,235942.14,0.005641635,207.92488,4.474120952,0.002992804,0.007320002,0.043860833,0.051180835,0.047058277,23.09882152,49,-49,0,-32.66666667,1.11E-06,2.73E-06,1.58E-05,1.86E-05,1.70E-05,3.01E-05,6.38E-05,-6.38E-05,0,-4.25E-05
29,rec_0.wav,raspi-ubuntu-1,2022/3/23,standup,AGC-30deg,1,30,trial30,0,1,1,0.003402837,0.00012922,0.037974311,-5.93E-07,0.01067525,-1.14E-14,4.86E-10,-6.34E-06,0.025432992,0.16966116,0.799246,2.2902155,163165.62,0.004824605,178.31145,3.841517278,0.003050331,0.008169753,0.042089023,0.050258776,0.046153221,23.09882152,49,-49,0,-32.66666667,1.14E-06,3.04E-06,1.52E-05,1.82E-05,1.67E-05,3.01E-05,6.38E-05,-6.38E-05,0,-4.25E-05
