id,filename,participant_id,date,status,agc_status,distance,angle,session_id,mic_channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
72,rec_0.wav,raspi-ubuntu-1,2021-12-27,standup,AGC,5,180,trial3,0,0.0034526831104200336,2.399968412826136e-06,0.0006951024279011141,-5.61113058488391e-07,0.009418307015232205,-1.2954671835110661e-14,5.608633237094743e-10,-7.270784907967832e-06,0.026878978318911947,0.15721036,0.7280378,3.1082873,312222.5,0.0014593499,108.649704,1.0642134841364326,0.001867524028076157,0.005703097684579699,0.009831328930135202,0.015534426614714901,0.012792920820485713,45.02098276236192,96.0,-96.0,0.0,-63.666666666666664,6.890821358633788e-07,2.0955059215718407e-06,3.616128090412716e-06,5.711634011984557e-06,4.693152749453388e-06,5.862107130515875e-05,0.000125,-0.000125,0.0,-8.289930555555557e-05
73,rec_0.wav,raspi-ubuntu-1,2021-12-27,standup,AGC,5,180,trial4,0,0.0026681013231291237,1.5242629532273057e-06,0.0005712912549511668,-4.769077351569695e-07,0.00797308108741201,-1.1756244253966605e-14,5.057580266093673e-10,-6.487978603081838e-06,0.023509355491684612,0.43865654,0.8835858,2.6548133,273822.47,0.0010482399,88.84923,1.0107681436180946,0.0018418438523868266,0.005029822064601482,0.010957802410712975,0.015987624475314457,0.013339218239338044,45.02098276236192,96.0,-96.0,0.0,-63.666666666666664,6.788201132050345e-07,1.8410331630516512e-06,4.037966538566176e-06,5.878999701617827e-06,4.8930324620789145e-06,5.862107130515875e-05,0.000125,-0.000125,0.0,-8.289930555555557e-05
74,rec_0.wav,raspi-ubuntu-1,2021-12-27,standup,AGC,5,180,trial5,0,0.0018181806274596116,1.346143270328571e-06,0.0007403792835530439,-3.9678050014303575e-07,0.006646912025650607,-9.704696562548539e-15,4.1759562597771987e-10,-5.361197927899565e-06,0.01948120726951054,0.044208348,0.83808887,2.1322744,222780.12,0.0008629375,73.75485,1.0438107482016514,0.0017567646532225987,0.004857140796403491,0.008715904046470054,0.013573044842873545,0.011693381925488416,38.98895855096528,96.0,-96.0,0.0,-47.833333333333336,6.541431595929589e-07,1.809558678239052e-06,3.2125586524240864e-06,5.022117330663138e-06,4.325045748742254e-06,5.076687311323605e-05,0.000125,-0.000125,0.0,-6.228298611111111e-05
75,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,0,trial1,0,2.235803995547862e-05,1.2030460425254034e-06,0.0538082070217702,-5.0867534775796636e-08,0.0009212852747820537,-7.65715690463618e-16,3.3433725402117854e-11,-4.5429412767586094e-07,0.001980467117166287,0.11600099,0.918913,0.02244738,1631.3723,0.000420071,15.114944,6.313820147243132,0.003951481258355743,0.010100335511578552,0.04460792640064998,0.05470826191222853,0.04854316620862209,23.21936452379541,50.0,-50.0,0.0,-32.833333333333336,1.4838612460267503e-06,3.7202306105059263e-06,1.611533375679886e-05,1.9835564367304787e-05,1.7534619781307238e-05,3.023354755702527e-05,6.510416666666667e-05,-6.510416666666667e-05,0.0,-4.275173611111111e-05
76,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,0,trial2,0,1.8623191855336337e-05,2.1760225474034517e-06,0.11684476884019904,-4.940546356517415e-08,0.0009217189784215284,-5.826271501496408e-16,2.559494649912735e-11,-3.601306209468203e-07,0.0017425677238546461,0.27287686,0.8764965,0.017358407,1551.6222,0.00053390855,20.197998,7.097442458082113,0.004148079768902151,0.011655808468739912,0.04121061229833195,0.05286642076707186,0.046710891885629595,23.098821518760552,49.0,-49.0,0.0,-32.666666666666664,1.5335353056431715e-06,4.268354206750326e-06,1.4913708633616282e-05,1.9182062840366608e-05,1.6905817897986563e-05,3.0076590519219466e-05,6.380208333333333e-05,-6.380208333333333e-05,0.0,-4.2534722222222216e-05
77,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,0,trial3,0,3.1172266957549585e-05,4.141658142724793e-06,0.13286355298974264,-6.284818745894963e-08,0.0011805195324479886,-7.747762479219354e-16,3.365234750564792e-11,-4.6676718124606835e-07,0.002235244245771447,0.295522,0.78014743,0.022987628,1846.5657,0.0007381737,23.979599,7.513039488715043,0.0040802978790076645,0.010480777535221475,0.04447723771497296,0.054958015250194434,0.048472378195086395,23.21936452379541,50.0,-50.0,0.0,-32.833333333333336,1.5333490331337879e-06,3.86337063521208e-06,1.606757114928266e-05,1.993094178449474e-05,1.7505639001169143e-05,3.023354755702527e-05,6.510416666666667e-05,-6.510416666666667e-05,0.0,-4.275173611111111e-05
78,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,0,trial4,0,3.401307337149575e-05,1.8623128745152117e-05,0.5475285500297955,-6.912901441211104e-08,0.0014149604732625666,-6.205766752636685e-16,2.5111327897955625e-11,-3.480688683007161e-07,0.0020828161438259255,0.36560524,0.82362765,0.029266031,2270.1724,0.0015113614,38.962784,11.610912742392472,0.004445804468265122,0.011833413340752191,0.04300096568565368,0.05483437902640587,0.04804657145997923,23.570226039551585,50.0,-50.0,0.0,-33.333333333333336,1.6986999352796573e-06,4.439160354312649e-06,1.5435911420358297e-05,1.9875071774670946e-05,1.7290113278955066e-05,3.0690398488999454e-05,6.510416666666667e-05,-6.510416666666667e-05,0.0,-4.340277777777778e-05
79,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,0,trial5,0,3.300529564263912e-05,1.369060163929852e-05,0.4148001516948028,-6.59207712520146e-08,0.0013163337907247106,-7.831341153260724e-16,3.217618973735243e-11,-4.29709116539923e-07,0.002205885864988935,0.30147523,0.82674617,0.033790912,2740.9475,0.0012748019,31.592957,8.6196994901711,0.0032090505731802803,0.008643197289292866,0.04534589207458341,0.05398908936387627,0.049270587591473035,23.098821518760552,49.0,-49.0,0.0,-32.666666666666664,1.1952550820036434e-06,3.195698582244185e-06,1.638211223214943e-05,1.9577810814393615e-05,1.7816445509700152e-05,3.0076590519219466e-05,6.380208333333333e-05,-6.380208333333333e-05,0.0,-4.2534722222222216e-05
80,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,45,trial1,0,8.051352019717541e-05,1.4277569051976119e-05,0.1773313229506143,-1.0472355356060318e-07,0.0019646502355055878,-1.2293178336332585e-15,5.3694746097171237e-11,-7.528542295119348e-07,0.003666897676238757,0.37662676,0.9328165,0.069400005,5223.314,0.0012451962,41.512344,7.116817941449474,0.004000270068997098,0.011317473585183417,0.04374769927917233,0.05506517286435575,0.049708500227724654,23.21936452379541,50.0,-50.0,0.0,-32.833333333333336,1.5260413221385581e-06,4.332635063662128e-06,1.5641267809406638e-05,1.9973902873068766e-05,1.795621099698638e-05,3.023354755702527e-05,6.510416666666667e-05,-6.510416666666667e-05,0.0,-4.275173611111111e-05
81,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,45,trial2,0,0.0001276778372321376,1.5239608802833893e-05,0.11935986020131263,-1.3044293360451986e-07,0.0024307357040213215,-1.5836431236214948e-15,6.941634973204533e-11,-9.713151758590742e-07,0.004647159272057309,0.20233844,0.8478376,0.10762878,8464.376,0.0014035541,49.685593,7.5362579736873085,0.0038802148773283457,0.011341337408967506,0.04204324754992385,0.053384584958891354,0.04846796160478831,23.456816114345575,51.0,-50.0,1.0,-32.666666666666664,1.479040666319665e-06,4.34716387962409e-06,1.5023936676497179e-05,1.937110055612127e-05,1.7510738967911385e-05,3.054272931555413e-05,6.640625e-05,-6.510416666666667e-05,1.3020833333333333e-06,-4.2534722222222216e-05
82,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,45,trial3,0,0.00017663688441530792,2.7312671741611194e-05,0.1546260954048179,-1.585562509864591e-07,0.002967792473273082,-1.741446318018351e-15,7.690561942987637e-11,-1.0970594462556376e-06,0.005460003784563001,0.33846512,0.8597701,0.13714157,9610.87,0.0018104431,62.297546,7.291716012259045,0.004417331999877295,0.011649337341189246,0.0415264831972169,0.053175820538406145,0.047172461538199095,23.21936452379541,50.0,-50.0,0.0,-32.833333333333336,1.6691599916532977e-06,4.454985943640119e-06,1.4851521458645045e-05,1.9306507402285164e-05,1.7061057915184047e-05,3.023354755702527e-05,6.510416666666667e-05,-6.510416666666667e-05,0.0,-4.275173611111111e-05
83,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,45,trial4,0,0.0002744327012155918,3.7564295334029355e-05,0.1368798075726376,-1.89276354691993e-07,0.0035451548800320637,-2.3344024577471357e-15,1.0163347092509228e-10,-1.4120633289109826e-06,0.006745973459575287,0.35356796,0.849013,0.21120158,17334.36,0.0021449898,72.96098,6.881760312911661,0.0038068523356970026,0.011414247969443146,0.04186164688268716,0.05327589485213031,0.04862511206729064,23.22654133146436,51.0,-50.0,1.0,-32.833333333333336,1.448494447067426e-06,4.344559000611255e-06,1.4949972477273785e-05,1.929453147788504e-05,1.7559668920378895e-05,3.0242892358677548e-05,6.640625e-05,-6.510416666666667e-05,1.3020833333333333e-06,-4.275173611111111e-05
84,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,45,trial5,0,0.00036387546769598415,9.704687090406685e-05,0.2667035277716192,-2.2338759877637853e-07,0.004369132408764946,-2.277860315628488e-15,9.706933249812094e-11,-1.3657010597829022e-06,0.007290600588454007,0.3470601,0.86309266,0.33895403,26301.277,0.003511989,107.94925,9.31294866135139,0.004204765432216127,0.013000505012644187,0.04031803124491309,0.053318536257557274,0.04892924776472787,23.113247764479624,51.0,-50.0,1.0,-32.666666666666664,1.6023463661876792e-06,4.919559168341892e-06,1.4359332244709264e-05,1.9278891413051156e-05,1.766176629802295e-05,3.0095374693332838e-05,6.640625e-05,-6.510416666666667e-05,1.3020833333333333e-06,-4.2534722222222216e-05
85,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,90,trial1,0,0.000677397365047005,0.0001060478794828634,0.15655195156465462,-2.8547126790297584e-07,0.005455272399673784,-4.147335576196419e-15,1.7511096951173698e-10,-2.3260000222537144e-06,0.010618476288491338,0.2583015,0.811057,0.6423985,48417.625,0.003738302,134.1815,5.265945960364347,0.004917380060188983,0.014519174207348183,0.04064269511437794,0.05516186932172612,0.04918091196373797,23.345235059857504,51.0,-50.0,1.0,-33.0,1.869940748375748e-06,5.511645859327872e-06,1.4444087366466625e-05,1.9955733225794497e-05,1.7706350811282113e-05,3.0397441484189454e-05,6.640625e-05,-6.510416666666667e-05,1.3020833333333333e-06,-4.296874999999999e-05
86,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,90,trial2,0,0.0009301577640089694,0.00014985402347715012,0.16110602875718735,-3.563042814587682e-07,0.006738617062427394,-4.13279500869284e-15,1.7967328546363366e-10,-2.5148872569339345e-06,0.012380608455534662,0.2406482,0.916126,0.8536321,59503.44,0.004359312,152.45062,8.018485338807144,0.004500012063813276,0.013918923222202229,0.03888843147783409,0.05280735470003632,0.04729610211648195,23.22654133146436,51.0,-50.0,1.0,-32.833333333333336,1.7052845164412321e-06,5.2675544945800605e-06,1.3844759251488659e-05,1.911231374606872e-05,1.7070894405358113e-05,3.0242892358677548e-05,6.640625e-05,-6.510416666666667e-05,1.3020833333333333e-06,-4.275173611111111e-05
87,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,90,trial3,0,0.0013956635251005018,0.00024041890791508212,0.17226136786642005,-4.364303848975929e-07,0.00835336197866849,-4.957544628600286e-15,2.1403696000498973e-10,-2.9896872196079734e-06,0.014978027720584099,0.30773288,0.8839491,1.1989806,78857.484,0.0057406123,211.17416,9.00952535729035,0.005163268986798454,0.015715310693752156,0.037363920117516,0.053079230811268155,0.047303290046575665,23.35237318418266,52.0,-51.0,1.0,-33.0,1.9950325392500818e-06,6.062519661105512e-06,1.313368441260189e-05,1.9196204073707403e-05,1.7042314880457477e-05,3.0406735916904502e-05,6.770833333333334e-05,-6.640625e-05,1.3020833333333333e-06,-4.296874999999999e-05
88,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,90,trial4,0,0.001427992026658391,0.00017120184854184028,0.11988991909322176,-4.3283879032118495e-07,0.008123858942223682,-5.532851937183757e-15,2.3984794924461135e-10,-3.305921100775886e-06,0.015610667577275516,0.32361898,0.918897,1.2041901,91659.086,0.0049736197,167.53981,7.22613518893989,0.004335793993146483,0.01261339598252103,0.04089776220796305,0.053511158190484076,0.04837965905061704,23.22654133146436,51.0,-50.0,1.0,-32.833333333333336,1.6417031609047158e-06,4.792763390803053e-06,1.4579408570251159e-05,1.9372171961054212e-05,1.7456931459651435e-05,3.0242892358677548e-05,6.640625e-05,-6.510416666666667e-05,1.3020833333333333e-06,-4.275173611111111e-05
89,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,90,trial5,0,0.0019897587879354746,0.0004094866962402731,0.20579715426971254,-5.220558056404463e-07,0.010082580743831311,-6.171650393094831e-15,2.6299436567349433e-10,-3.6169038014699552e-06,0.01799745545798883,0.4668492,0.9174064,1.6585091,121425.08,0.007671691,228.04196,8.871934960290686,0.005209702659961292,0.01567135631195396,0.03771361332117033,0.05338496963312429,0.04784544158966303,23.46924701722566,52.0,-51.0,1.0,-33.166666666666664,2.0199135204304675e-06,6.05150534590678e-06,1.3248786220981337e-05,1.9300291566888117e-05,1.721500634765479e-05,3.0558915387012577e-05,6.770833333333334e-05,-6.640625e-05,1.3020833333333333e-06,-4.318576388888888e-05
90,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,135,trial1,0,0.0013720833424043933,5.924958612277258e-05,0.0431822064240978,-3.8730125641651255e-07,0.0069627624007562,-6.505023045119656e-15,2.8174430263895273e-10,-3.759233543540158e-06,0.015741353703654735,0.11205062,0.9209958,1.1085637,77662.1,0.0028971906,110.01816,5.5350652115409416,0.005124991285876371,0.015287898698505144,0.030884649509256852,0.046172548207761996,0.041728064162488365,23.2408882981888,52.0,-51.0,1.0,-32.833333333333336,1.976123223353157e-06,5.860231078402686e-06,1.084217893992881e-05,1.6702410018331496e-05,1.5047970675324861e-05,3.0261573304933326e-05,6.770833333333334e-05,-6.640625e-05,1.3020833333333333e-06,-4.275173611111111e-05
91,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,135,trial2,0,0.0013731395857636591,4.183047721652737e-05,0.030463383074972473,-3.639225596871263e-07,0.006450205536374984,-7.019855791937388e-15,3.0162126371119795e-10,-3.944152047963691e-06,0.015691130958384883,0.01820533,0.87299377,1.4281341,96213.14,0.00233322,88.029816,4.318107923499162,0.0042548648095683764,0.012714343950129662,0.02845809011962624,0.0411724340697559,0.03765088630631893,32.24084710770209,94.0,-93.0,1.0,-39.833333333333336,1.681378304737151e-06,4.980344534107791e-06,9.91986739435489e-06,1.4900211928462682e-05,1.3567852499659889e-05,4.1980269671487094e-05,0.00012239583333333332,-0.00012109375,1.3020833333333333e-06,-5.186631944444444e-05
92,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,135,trial3,0,0.0016690397392156962,4.551497910955027e-05,0.02727015902625444,-4.017669463355839e-07,0.007143556088957075,-8.388211258118694e-15,3.5758071096700865e-10,-4.611313898850513e-06,0.017913686025391954,0.10174548,0.91363055,1.6800612,128711.914,0.0026517808,111.99742,4.780851261361106,0.004764452890679441,0.014485024254636325,0.028660291385800805,0.04314531564043713,0.03841416401287187,32.33891704364194,94.0,-93.0,1.0,-40.166666666666664,1.8709176019587061e-06,5.643704460127027e-06,9.930752549054766e-06,1.5574457009181794e-05,1.3783828520945107e-05,4.210796490057545e-05,0.00012239583333333332,-0.00012109375,1.3020833333333333e-06,-5.230034722222222e-05
93,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,135,trial4,0,0.0017611595384227074,0.00011468064201961764,0.0651165550409621,-4.242397618826322e-07,0.007724606710358857,-7.716583771526102e-15,3.286408905118552e-10,-4.289261251354989e-06,0.017602727632663177,0.07804513,0.88140345,1.7645044,144295.3,0.0037360692,138.39563,5.1344178429880065,0.004234003668434517,0.012511900028409344,0.031248327347927665,0.04376022737633701,0.04021557919502766,32.29034943549956,94.0,-93.0,1.0,-40.0,1.6879667145185067e-06,4.946364578118369e-06,1.0858632267412166e-05,1.5804996845530535e-05,1.4447665325137632e-05,4.204472582747339e-05,0.00012239583333333332,-0.00012109375,1.3020833333333333e-06,-5.208333333333332e-05
94,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,135,trial5,0,0.001847694517740502,7.742303083740863e-05,0.041902506119944144,-4.1190800111761364e-07,0.007391255815394044,-8.85981446540463e-15,3.7465952439173975e-10,-4.784949656642238e-06,0.018476510076226912,0.027657185,0.85835385,1.9511702,152010.84,0.0033272072,121.14099,4.5615805548190105,0.0032305319694955407,0.009725812024128769,0.030928988723909867,0.040654800748038636,0.037445225755574046,32.33891704364194,94.0,-93.0,1.0,-40.166666666666664,1.3023100897212783e-06,3.874933067897125e-06,1.079074476926274e-05,1.4665677837159865e-05,1.342041610393097e-05,4.210796490057545e-05,0.00012239583333333332,-0.00012109375,1.3020833333333333e-06,-5.230034722222222e-05
95,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,180,trial1,0,0.001198893736462749,1.913747732590245e-06,0.0015962613485967674,-3.086505929954871e-07,0.005184339636792819,-7.811412629130211e-15,3.3437427621814776e-10,-4.2621629476781795e-06,0.01534653628418138,-0.18400456,0.8927014,1.2689527,108123.67,0.0007294806,47.5271,2.8788660149409853,0.0008631456318917564,0.00269702700442152,0.017088396872711138,0.019785423877132658,0.018585022999758123,32.79439315221769,96.0,-95.0,1.0,-40.166666666666664,3.1419154488928785e-07,9.655893175283815e-07,6.275862128821598e-06,7.24145144634998e-06,6.796262132581565e-06,4.2701032750283446e-05,0.000125,-0.00012369791666666668,1.3020833333333333e-06,-5.230034722222222e-05
96,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,180,trial2,0,0.0016263008275727486,2.6796159068508446e-06,0.0016476754247553124,-3.491019292960607e-07,0.005869505233622071,-9.166327890921557e-15,3.9084801531756074e-10,-4.951485976567346e-06,0.017648017676889383,-0.0151761705,0.8905728,1.6821283,137275.5,0.00081225584,53.06906,2.7746100502907445,0.000989060959889342,0.002598754559277612,0.018053540724624006,0.02065229528390162,0.01901281711145264,32.79439315221769,96.0,-95.0,1.0,-40.166666666666664,3.613261055441073e-07,9.360872959021481e-07,6.596277669801268e-06,7.532364965703416e-06,6.939634092390706e-06,4.2701032750283446e-05,0.000125,-0.00012369791666666668,1.3020833333333333e-06,-5.230034722222222e-05
97,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,180,trial3,0,0.0013589447032545945,4.183777258267164e-06,0.0030786957322452182,-3.2846858054309223e-07,0.00555667836578983,-8.303231403836647e-15,3.545092735716951e-10,-4.5087012963403965e-06,0.016270606134389173,0.07882032,0.8723547,1.5257432,137571.2,0.00091049355,57.319077,2.6355630506508194,0.0006280962746482876,0.0015086280695828375,0.020927088180999733,0.02243571625058257,0.021684202726246677,32.79439315221769,96.0,-95.0,1.0,-40.166666666666664,2.2338408953644927e-07,5.506976794475496e-07,7.595748559811665e-06,8.146446239259214e-06,7.888366394472738e-06,4.2701032750283446e-05,0.000125,-0.00012369791666666668,1.3020833333333333e-06,-5.230034722222222e-05
98,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,180,trial4,0,0.0015830523226308829,4.056342839472179e-06,0.002562355508711754,-3.5411673822492237e-07,0.005978378947011008,-8.86555728271906e-15,3.7918448545909537e-10,-4.833572839269076e-06,0.017481875753131336,0.007147753,0.7244942,1.7057717,160851.73,0.00091785507,59.499283,2.1492750312345876,0.0013244499975766674,0.003968279095662681,0.01788602301383916,0.02185430210950184,0.02020035819063187,32.79439315221769,96.0,-95.0,1.0,-40.166666666666664,4.570681762770288e-07,1.3653203626949417e-06,6.587126236122276e-06,7.952446598817218e-06,7.381636653840168e-06,4.2701032750283446e-05,0.000125,-0.00012369791666666668,1.3020833333333333e-06,-5.230034722222222e-05
99,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,180,trial5,0,0.001340593432535102,1.769020049890849e-06,0.00131957982708119,-3.2858791415677993e-07,0.005511747316640679,-8.274417505795153e-15,3.545869919611196e-10,-4.525952043702096e-06,0.016314049798005343,0.10258761,0.7790772,1.398197,139643.17,0.00074028096,51.98503,2.259273184744233,0.0011075045612990077,0.0032006669474543767,0.015733953532183778,0.018934620479638155,0.018054131831577776,32.79439315221769,96.0,-95.0,1.0,-40.166666666666664,3.8725714652487255e-07,1.094994291807188e-06,5.8087484267357515e-06,6.9037427185429395e-06,6.6105456309545504e-06,4.2701032750283446e-05,0.000125,-0.00012369791666666668,1.3020833333333333e-06,-5.230034722222222e-05
100,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,0,trial1,0,0.009526102213010087,0.00016833695771670176,0.017671126548148817,-1.0605822543882274e-06,0.01873208801777689,-1.425809496221519e-14,6.440029241880263e-10,-9.091400991212535e-06,0.04051343755816519,0.32694188,0.82562506,7.09175,481615.3,0.0073580677,259.6343,6.794479460248008,0.0013670783601554245,0.003811311781630286,0.03777804630667058,0.041589358088300867,0.040001994205435,45.2621990922521,98.0,-97.0,1.0,-64.0,5.08565532840766e-07,1.4019765288490886e-06,1.3664221788328347e-05,1.5066198317177436e-05,1.4498582664994284e-05,5.893515506803659e-05,0.00012760416666666665,-0.00012630208333333333,1.3020833333333333e-06,-8.333333333333333e-05
101,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,0,trial2,0,0.0021028801061948313,1.1994267989920945e-05,0.00570373363397527,-4.795485196367161e-07,0.008307982132926226,-7.969015976728714e-15,3.539597906982005e-10,-4.82339338754952e-06,0.019907695228661405,0.20953558,0.8408509,1.521553,126702.06,0.0025512842,113.94644,4.238246293662234,0.001217261723916606,0.0033049587437538053,0.03686720874796895,0.040172167491722754,0.03857249548991941,45.13836751835652,96.0,-96.0,0.0,-63.833333333333336,4.553283183471396e-07,1.2453286930012692e-06,1.3352283856890948e-05,1.4597612549892217e-05,1.4004561693445176e-05,5.877391603952671e-05,0.000125,-0.000125,0.0,-8.311631944444446e-05
102,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,0,trial3,0,0.004422527327502572,3.122111374311102e-05,0.007059563781314557,-7.194429203502881e-07,0.012560167376894162,-9.994040556987345e-15,4.53309803172299e-10,-6.394597055985096e-06,0.028010285081152667,0.1919409,0.84123284,3.312684,203181.67,0.004562138,162.69556,8.823311368667271,0.0012862422101511878,0.003329507447517893,0.040023920777101527,0.04335342822461942,0.04157067034747883,45.13836751835652,96.0,-96.0,0.0,-63.833333333333336,4.824560838083438e-07,1.2614941247859491e-06,1.4515395939701018e-05,1.5776890064486967e-05,1.5104254661380604e-05,5.877391603952671e-05,0.000125,-0.000125,0.0,-8.311631944444446e-05
103,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,0,trial4,0,0.0018440111568575504,7.833102598769848e-05,0.042478607407769355,-4.4994617507499166e-07,0.008072669940076759,-7.244333637864834e-15,3.157441767373521e-10,-4.252976095811455e-06,0.018038939889175695,0.15976204,0.8155906,1.5066319,146730.08,0.0033928566,141.6868,4.1046105284417385,0.0014083109378791065,0.0035556795132836785,0.04043562839438369,0.043991307907667365,0.04208910157129981,45.13836751835652,96.0,-96.0,0.0,-63.833333333333336,5.200351451499375e-07,1.2986175817519347e-06,1.466921579205409e-05,1.5967833373806024e-05,1.526713152150053e-05,5.877391603952671e-05,0.000125,-0.000125,0.0,-8.311631944444446e-05
104,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,0,trial5,0,0.002196771631508077,4.9963757498525415e-05,0.02274417457959681,-4.859809561648098e-07,0.00861965734805423,-8.366656372851927e-15,3.6498744836445327e-10,-4.886098521759986e-06,0.02016131968645779,0.21447426,0.801424,1.5828803,145790.05,0.0031345368,135.0158,4.211806374819994,0.0010916463455622949,0.0032647837685953612,0.036953467627181324,0.040218251395776686,0.03866440701040897,45.254833995939045,96.0,-96.0,0.0,-64.0,3.950056855501631e-07,1.1463679759033159e-06,1.346679576574386e-05,1.4613163741647176e-05,1.4076256584619874e-05,5.892556509887896e-05,0.000125,-0.000125,0.0,-8.333333333333333e-05
105,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,45,trial1,0,0.0034763656749928233,0.00016596811908350194,0.0477418472623265,-6.196160694873866e-07,0.011112580445307753,-1.0205039576939458e-14,4.4385827629653026e-10,-5.954463545557784e-06,0.025062887542781166,0.21432953,0.930472,2.64122,208979.84,0.0048188376,187.6737,5.117830384744827,0.0016415030813507158,0.004523092844149888,0.04296151435552341,0.0474846071996733,0.04519284473845803,45.13836751835652,96.0,-96.0,0.0,-63.833333333333336,6.027230465164284e-07,1.6456536219416173e-06,1.5588862136756822e-05,1.723451575869844e-05,1.639426117687711e-05,5.877391603952671e-05,0.000125,-0.000125,0.0,-8.311631944444446e-05
106,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,45,trial2,0,0.005413606447186439,0.00015505437216623957,0.028641604017378187,-7.802777858255325e-07,0.013900130866944221,-1.2240468980643595e-14,5.382893080064236e-10,-7.321942042617521e-06,0.031199431225557035,0.17924973,0.8719093,4.006119,310447.53,0.005376592,223.3903,5.456521577458782,0.0015397042580307537,0.004409828300707852,0.04081029941140139,0.045220127712109245,0.04320804021186042,45.14205971769073,97.0,-96.0,1.0,-63.833333333333336,5.631109550009245e-07,1.6360784271143538e-06,1.4745216425475762e-05,1.6381294852590116e-05,1.5654100719903012e-05,5.8778723590743135e-05,0.00012630208333333333,-0.000125,1.3020833333333333e-06,-8.311631944444446e-05
107,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,45,trial3,0,0.00629519586418686,0.00017353793702763084,0.027566725606566405,-8.608312267572741e-07,0.015313494230562665,-1.2339799427209724e-14,5.497425026563335e-10,-7.626959935959418e-06,0.03343329671922667,0.18927415,0.87533385,4.3639736,371220.47,0.006041778,233.84007,6.211965212696196,0.001899161504216187,0.004843677349024807,0.043193222238359814,0.04803689958738462,0.04542143897355088,45.13836751835652,96.0,-96.0,0.0,-63.833333333333336,6.951431391371209e-07,1.759827552482146e-06,1.567147016449961e-05,1.7431297716981757e-05,1.647443437262334e-05,5.877391603952671e-05,0.000125,-0.000125,0.0,-8.311631944444446e-05
108,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,3,45,trial4,0,0.005104873616021276,0.0001623387950634601,0.03180074714366513,-7.402674012777504e-07,0.013176425063105153,-1.2412710344243059e-14,5.413772016361422e-10,-7.265455561455618e-06,0.030288462483040696,0.12525715,0.87119985,3.968296,314487.25,0.005119358,189.5604,5.453877741126794,0.0011609262951426732,0.003264109801582496,0.040610519043291216,0.04387462884487371,0.04204742088352833,45.374980869295015,97.0,-96.0,1.0,-63.666666666666664,4.301658192259358e-07,1.239435623433628e-06,1.469085585604197e-05,1.5930291479475598e-05,1.52457213500613e-05,5.908200634022789e-05,0.00012630208333333333,-0.000125,1.3020833333333333e-06,-8.289930555555557e-05
