id,filename,participant_id,date,status,agc_status,distance,angle,facing,facing2,session_id,mic_channel,low_power,high_power,hlbr,coe1[0],coe1[1],coe3[0],coe3[1],coe3[2],coe3[3],ratio_max_to_10ms_ave_peaks,ratio_max_to_9th_ave_peaks,ac_std,ac_auc,diff_std,diff_auc,srmr,gp_max_val_std,gp_max_val_range,gp_max_val_min,gp_max_val_max,gp_max_val_mean,gp_max_ix_std,gp_max_ix_range,gp_max_ix_min,gp_max_ix_max,gp_max_ix_mean,gp_auc_std,gp_auc_range,gp_auc_min,gp_auc_max,gp_auc_mean,tdoa_std,tdoa_range,tdoa_min,tdoa_max,tdoa_mean
154,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,0,0,2,trial4,0,3.40130733714958E-05,1.86231287451521E-05,0.5475285500297960,-6.9129014412111E-08,0.0014149604732625700,-6.20576675263669E-16,2.51113278979556E-11,-3.48068868300716E-07,0.0020828161438259300,0.36560524,0.82362765,0.029266031,2270.1724,0.0015113614,38.962784,11.610912742392500,0.004445804468265120,0.011833413340752200,0.04300096568565370,0.05483437902640590,0.04804657145997920,23.570226039551600,50.0,-50.0,0.0,-33.333333333333300,1.69869993527966E-06,4.43916035431265E-06,1.54359114203583E-05,1.98750717746709E-05,1.72901132789551E-05,3.06903984889995E-05,6.51041666666667E-05,-6.51041666666667E-05,0.0,-4.34027777777778E-05
155,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,0,0,2,trial5,0,3.30052956426391E-05,1.36906016392985E-05,0.4148001516948030,-6.59207712520146E-08,0.0013163337907247100,-7.83134115326072E-16,3.21761897373524E-11,-4.29709116539923E-07,0.002205885864988940,0.30147523,0.82674617,0.033790912,2740.9475,0.0012748019,31.592957,8.6196994901711,0.0032090505731802800,0.008643197289292870,0.04534589207458340,0.05398908936387630,0.049270587591473000,23.098821518760600,49.0,-49.0,0.0,-32.666666666666700,1.19525508200364E-06,3.19569858224419E-06,1.63821122321494E-05,1.95778108143936E-05,1.78164455097002E-05,3.00765905192195E-05,6.38020833333333E-05,-6.38020833333333E-05,0.0,-4.25347222222222E-05
156,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,45,1,1,trial1,0,8.05135201971754E-05,1.42775690519761E-05,0.1773313229506140,-1.04723553560603E-07,0.0019646502355055900,-1.22931783363326E-15,5.36947460971712E-11,-7.52854229511935E-07,0.003666897676238760,0.37662676,0.9328165,0.069400005,5223.314,0.0012451962,41.512344,7.116817941449470,0.004000270068997100,0.011317473585183400,0.04374769927917230,0.05506517286435580,0.049708500227724700,23.21936452379540,50.0,-50.0,0.0,-32.833333333333300,1.52604132213856E-06,4.33263506366213E-06,1.56412678094066E-05,1.99739028730688E-05,1.79562109969864E-05,3.02335475570253E-05,6.51041666666667E-05,-6.51041666666667E-05,0.0,-4.27517361111111E-05
157,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,45,1,1,trial2,0,0.0001276778372321380,1.52396088028339E-05,0.11935986020131300,-1.3044293360452E-07,0.0024307357040213200,-1.58364312362149E-15,6.94163497320453E-11,-9.71315175859074E-07,0.004647159272057310,0.20233844,0.8478376,0.10762878,8464.376,0.0014035541,49.685593,7.5362579736873100,0.0038802148773283500,0.011341337408967500,0.04204324754992390,0.053384584958891400,0.04846796160478830,23.456816114345600,51.0,-50.0,1.0,-32.666666666666700,1.47904066631967E-06,4.34716387962409E-06,1.50239366764972E-05,1.93711005561213E-05,1.75107389679114E-05,3.05427293155541E-05,6.640625E-05,-6.51041666666667E-05,1.30208333333333E-06,-4.25347222222222E-05
158,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,45,1,1,trial3,0,0.00017663688441530800,2.73126717416112E-05,0.1546260954048180,-1.58556250986459E-07,0.002967792473273080,-1.74144631801835E-15,7.69056194298764E-11,-1.09705944625564E-06,0.005460003784563000,0.33846512,0.8597701,0.13714157,9610.87,0.0018104431,62.297546,7.291716012259050,0.004417331999877300,0.011649337341189200,0.0415264831972169,0.053175820538406100,0.047172461538199100,23.21936452379540,50.0,-50.0,0.0,-32.833333333333300,1.6691599916533E-06,4.45498594364012E-06,1.4851521458645E-05,1.93065074022852E-05,1.7061057915184E-05,3.02335475570253E-05,6.51041666666667E-05,-6.51041666666667E-05,0.0,-4.27517361111111E-05
159,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,45,1,1,trial4,0,0.0002744327012155920,3.75642953340294E-05,0.1368798075726380,-1.89276354691993E-07,0.0035451548800320600,-2.33440245774714E-15,1.01633470925092E-10,-1.41206332891098E-06,0.006745973459575290,0.35356796,0.849013,0.21120158,17334.36,0.0021449898,72.96098,6.881760312911660,0.0038068523356970000,0.011414247969443100,0.04186164688268720,0.05327589485213030,0.04862511206729060,23.22654133146440,51.0,-50.0,1.0,-32.833333333333300,1.44849444706743E-06,4.34455900061126E-06,1.49499724772738E-05,1.9294531477885E-05,1.75596689203789E-05,3.02428923586775E-05,6.640625E-05,-6.51041666666667E-05,1.30208333333333E-06,-4.27517361111111E-05
160,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,45,1,1,trial5,0,0.00036387546769598400,9.70468709040669E-05,0.2667035277716190,-2.23387598776379E-07,0.004369132408764950,-2.27786031562849E-15,9.70693324981209E-11,-1.3657010597829E-06,0.007290600588454010,0.3470601,0.86309266,0.33895403,26301.277,0.003511989,107.94925,9.31294866135139,0.004204765432216130,0.013000505012644200,0.04031803124491310,0.053318536257557300,0.04892924776472790,23.113247764479600,51.0,-50.0,1.0,-32.666666666666700,1.60234636618768E-06,4.91955916834189E-06,1.43593322447093E-05,1.92788914130512E-05,1.7661766298023E-05,3.00953746933328E-05,6.640625E-05,-6.51041666666667E-05,1.30208333333333E-06,-4.25347222222222E-05
161,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,90,0,2,trial1,0,0.000677397365047005,0.0001060478794828630,0.15655195156465500,-2.85471267902976E-07,0.005455272399673780,-4.14733557619642E-15,1.75110969511737E-10,-2.32600002225371E-06,0.010618476288491300,0.2583015,0.811057,0.6423985,48417.625,0.003738302,134.1815,5.265945960364350,0.004917380060188980,0.014519174207348200,0.04064269511437790,0.05516186932172610,0.04918091196373800,23.345235059857500,51.0,-50.0,1.0,-33.0,1.86994074837575E-06,5.51164585932787E-06,1.44440873664666E-05,1.99557332257945E-05,1.77063508112821E-05,3.03974414841895E-05,6.640625E-05,-6.51041666666667E-05,1.30208333333333E-06,-4.296875E-05
162,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,90,0,2,trial2,0,0.0009301577640089690,0.00014985402347715000,0.16110602875718700,-3.56304281458768E-07,0.006738617062427390,-4.13279500869284E-15,1.79673285463634E-10,-2.51488725693393E-06,0.012380608455534700,0.2406482,0.916126,0.8536321,59503.44,0.004359312,152.45062,8.018485338807140,0.004500012063813280,0.013918923222202200,0.03888843147783410,0.05280735470003630,0.04729610211648200,23.22654133146440,51.0,-50.0,1.0,-32.833333333333300,1.70528451644123E-06,5.26755449458006E-06,1.38447592514887E-05,1.91123137460687E-05,1.70708944053581E-05,3.02428923586775E-05,6.640625E-05,-6.51041666666667E-05,1.30208333333333E-06,-4.27517361111111E-05
163,rec_0.wav,raspi-ubuntu-2,2021-12-27,standup,AGC,1,90,0,2,trial3,0,0.0013956635251005000,0.00024041890791508200,0.17226136786642000,-4.36430384897593E-07,0.00835336197866849,-4.95754462860029E-15,2.1403696000499E-10,-2.98968721960797E-06,0.014978027720584100,0.30773288,0.8839491,1.1989806,78857.484,0.0057406123,211.17416,9.00952535729035,0.005163268986798450,0.015715310693752200,0.037363920117516,0.053079230811268200,0.047303290046575700,23.35237318418270,52.0,-51.0,1.0,-33.0,1.99503253925008E-06,6.06251966110551E-06,1.31336844126019E-05,1.91962040737074E-05,1.70423148804575E-05,3.04067359169045E-05,6.77083333333333E-05,-6.640625E-05,1.30208333333333E-06,-4.296875E-05
